agent,expName,group,model,value,param,param2
675708ab3fe4f014cb8f3100,FullPilot14,combined,log-ratio,99.99999947845936,$\beta_P$,beta_ff
675708ab3fe4f014cb8f3100,FullPilot14,combined,log-ratio,3.4232326716184573,$\beta_V$,beta_ss
675708ab3fe4f014cb8f3100,FullPilot14,combined,log-ratio,0.23985302163660527,$\lambda$,leak
6669b17afde17ee81cebd908,FullPilot14,combined,log-ratio,99.99999799132348,$\beta_P$,beta_ff
6669b17afde17ee81cebd908,FullPilot14,combined,log-ratio,2.872235441207877,$\beta_V$,beta_ss
6669b17afde17ee81cebd908,FullPilot14,combined,log-ratio,0.06904318869113923,$\lambda$,leak
63c3164c08ff110d63b44dc6,FullPilot14,value,log-ratio,99.99999999837601,$\beta_P$,beta_ff
63c3164c08ff110d63b44dc6,FullPilot14,value,log-ratio,12.349623159208562,$\beta_V$,beta_ss
63c3164c08ff110d63b44dc6,FullPilot14,value,log-ratio,0.8399543478299165,$\lambda$,leak
673cc81c2536e8c40857dc33,FullPilot14,perceptual,log-ratio,99.99999799132348,$\beta_P$,beta_ff
673cc81c2536e8c40857dc33,FullPilot14,perceptual,log-ratio,2.0086765246674076e-06,$\beta_V$,beta_ss
673cc81c2536e8c40857dc33,FullPilot14,perceptual,log-ratio,0.21156648504734038,$\lambda$,leak
675dd4aed41b2116f978a0a1,FullPilot14,perceptual,log-ratio,99.99999998966233,$\beta_P$,beta_ff
675dd4aed41b2116f978a0a1,FullPilot14,perceptual,log-ratio,1.4381243832875015,$\beta_V$,beta_ss
675dd4aed41b2116f978a0a1,FullPilot14,perceptual,log-ratio,0.40663515046727844,$\lambda$,leak
675eedc3e29d31f79d612346,FullPilot14,random,log-ratio,10.232222893241484,$\beta_P$,beta_ff
675eedc3e29d31f79d612346,FullPilot14,random,log-ratio,1.717097575237858e-10,$\beta_V$,beta_ss
675eedc3e29d31f79d612346,FullPilot14,random,log-ratio,0.8523003494449148,$\lambda$,leak
6718b9bc107831749fa97950,FullPilot14,perceptual,log-ratio,99.99645786434412,$\beta_P$,beta_ff
6718b9bc107831749fa97950,FullPilot14,perceptual,log-ratio,5.215406346792406e-07,$\beta_V$,beta_ss
6718b9bc107831749fa97950,FullPilot14,perceptual,log-ratio,0.2963568686395883,$\lambda$,leak
675d7c82a4e3245aa7687d52,FullPilot14,random,log-ratio,9.877001917548476,$\beta_P$,beta_ff
675d7c82a4e3245aa7687d52,FullPilot14,random,log-ratio,1.0337672051718982e-08,$\beta_V$,beta_ss
675d7c82a4e3245aa7687d52,FullPilot14,random,log-ratio,0.6383215379733592,$\lambda$,leak
63e40d7b1a88578e3c993478,FullPilot14,combined,log-ratio,62.309254636085825,$\beta_P$,beta_ff
63e40d7b1a88578e3c993478,FullPilot14,combined,log-ratio,59.59578185037244,$\beta_V$,beta_ss
63e40d7b1a88578e3c993478,FullPilot14,combined,log-ratio,1.623995382615817e-11,$\lambda$,leak
677a58735c4ac72aaffc95a7,FullPilot14,random,log-ratio,10.388656131550668,$\beta_P$,beta_ff
677a58735c4ac72aaffc95a7,FullPilot14,random,log-ratio,1.4975666573491253e-07,$\beta_V$,beta_ss
677a58735c4ac72aaffc95a7,FullPilot14,random,log-ratio,0.8740354397520422,$\lambda$,leak
5c989ea4c7f75b0001677fa8,FullPilot14,combined,log-ratio,99.99424277544023,$\beta_P$,beta_ff
5c989ea4c7f75b0001677fa8,FullPilot14,combined,log-ratio,13.70484256744384,$\beta_V$,beta_ss
5c989ea4c7f75b0001677fa8,FullPilot14,combined,log-ratio,2.008676530662612e-08,$\lambda$,leak
67143d69d010fd19ac3a1e06,FullPilot14,perceptual,log-ratio,99.99999999982829,$\beta_P$,beta_ff
67143d69d010fd19ac3a1e06,FullPilot14,perceptual,log-ratio,0.7418921115167834,$\beta_V$,beta_ss
67143d69d010fd19ac3a1e06,FullPilot14,perceptual,log-ratio,0.38122205663376374,$\lambda$,leak
677b177da6c75e1c1a0d8c5f,FullPilot14,random,log-ratio,34.3122845752212,$\beta_P$,beta_ff
677b177da6c75e1c1a0d8c5f,FullPilot14,random,log-ratio,1.717097575237858e-10,$\beta_V$,beta_ss
677b177da6c75e1c1a0d8c5f,FullPilot14,random,log-ratio,0.9587302767987058,$\lambda$,leak
66c6952ac1f2b09e6c930cf8,FullPilot14,perceptual,log-ratio,99.9999950170517,$\beta_P$,beta_ff
66c6952ac1f2b09e6c930cf8,FullPilot14,perceptual,log-ratio,1.1682394504547062,$\beta_V$,beta_ss
66c6952ac1f2b09e6c930cf8,FullPilot14,perceptual,log-ratio,4.982948303977608e-08,$\lambda$,leak
6743a27eda56d91031757fdc,FullPilot14,combined,log-ratio,11.229537565424103,$\beta_P$,beta_ff
6743a27eda56d91031757fdc,FullPilot14,combined,log-ratio,7.94911971027031,$\beta_V$,beta_ss
6743a27eda56d91031757fdc,FullPilot14,combined,log-ratio,1.0337680711458574e-10,$\lambda$,leak
6751e21bab5bb259997e4c67,FullPilot14,perceptual,log-ratio,99.99999998966233,$\beta_P$,beta_ff
6751e21bab5bb259997e4c67,FullPilot14,perceptual,log-ratio,1.0337672051718982e-08,$\beta_V$,beta_ss
6751e21bab5bb259997e4c67,FullPilot14,perceptual,log-ratio,0.24169365983200258,$\lambda$,leak
67628f7b4f57e91918c49e72,FullPilot14,perceptual,log-ratio,46.6837611425668,$\beta_P$,beta_ff
67628f7b4f57e91918c49e72,FullPilot14,perceptual,log-ratio,1.4975666573491253e-07,$\beta_V$,beta_ss
67628f7b4f57e91918c49e72,FullPilot14,perceptual,log-ratio,0.21431887057051063,$\lambda$,leak
67055efcc9d6595c24d60bb5,FullPilot14,combined,log-ratio,99.99999998966233,$\beta_P$,beta_ff
67055efcc9d6595c24d60bb5,FullPilot14,combined,log-ratio,1.4859372659586327,$\beta_V$,beta_ss
67055efcc9d6595c24d60bb5,FullPilot14,combined,log-ratio,0.4920650044661015,$\lambda$,leak
6745171138a79bddfee4e965,FullPilot14,combined,log-ratio,96.75611684583129,$\beta_P$,beta_ff
6745171138a79bddfee4e965,FullPilot14,combined,log-ratio,11.651019236817952,$\beta_V$,beta_ss
6745171138a79bddfee4e965,FullPilot14,combined,log-ratio,1.4975666817740318e-09,$\lambda$,leak
