agent,model,x,ll,group,ntrials,exp,prolificID,omega,beta
5d773df22fa4bf001a045aa9,map,[ 0.97675721 23.95630922],185.80544750832797,combined,287,FullPilot12,5d773df22fa4bf001a045aa9,0.976757211703807,23.956309221684933
5a9416ba6475f900019fa690,map,[  0.94725945 308.45233942],116.84627971605491,perceptual,288,FullPilot12,5a9416ba6475f900019fa690,0.9472594488328013,308.452339418327
669628f0762cf2bfc381c161,map,[  0.95821438 152.80111074],152.66295230992978,perceptual,288,FullPilot12,669628f0762cf2bfc381c161,0.9582143791019916,152.80111074447632
66d9b86591a5610c3492d5d9,map,[ 0.86481404 23.07536631],161.9448383643568,combined,288,FullPilot12,66d9b86591a5610c3492d5d9,0.8648140384000726,23.075366308912635
5484d361fdf99b0379939d5b,map,[ 0.62487136 65.23363858],122.21070755755052,combined,287,FullPilot12,5484d361fdf99b0379939d5b,0.6248713622917421,65.23363857530057
66fc60b6f59bcb7d6dba7d4f,map,[1.         2.78438322],182.03615099606768,perceptual,288,FullPilot12,66fc60b6f59bcb7d6dba7d4f,0.9999999986961483,2.7843832224607468
5d9cb58ee8783f0019c8bd06,map,[ 0.90103799 71.37574496],149.22165009131479,perceptual,288,FullPilot12,5d9cb58ee8783f0019c8bd06,0.9010379918850958,71.37574496213347
6150fb8383f88eae3e5c795a,map,[  0.72195971 339.94539318],179.687318959542,perceptual,287,FullPilot12,6150fb8383f88eae3e5c795a,0.7219597144957901,339.9453931798098
62865e3456c142785cfad2a7,map,[2.98023228e-09 5.30120242e+01],184.10476844275877,combined,322,FullPilot12,62865e3456c142785cfad2a7,2.9802322831784522e-09,53.01202416419983
66eefcfef4a122e447c654d1,map,[9.10239372e-01 1.04741537e+03],133.26565515690035,combined,307,FullPilot12,66eefcfef4a122e447c654d1,0.9102393716928417,1047.415365963825
66cbc2627559d53c0e3e4ac4,map,[2.37568747e-07 2.68279951e+01],155.38252871206706,combined,288,FullPilot12,66cbc2627559d53c0e3e4ac4,2.3756874728553257e-07,26.827995104249567
