prolificID,group,session,t,pair,choice,outcome1,outcome2,choseLeft,op1IsLeft,moveTime,fireTime,leftCount,rightCount,ev1,ev2,p1,p2,m1,m2,destroyed,score,opti_ss,opti_ff,opti_ev,hue,x,y
6165e6f471254e3af05c5057,random,3.0,85.5,0.1744186046511628,1.4709302325581395,656.703488372093,345.86046511627904,0.6511627906976745,0.4941860465116279,133.09883720930233,567.9360465116279,0.6744186046511628,0.37790697674418605,323.4651162790698,173.24418604651163,0.4966279069767442,0.5001162790697674,656.5116279069767,344.1860465116279,0.4883720930232558,17841.156976744187,0.4883720930232558,0.5406976744186046,0.5872093023255814,random,0.4883720930232558,0.5406976744186046
6167175ed1680ecefc063aed,perceptual,3.0,85.5,0.1744186046511628,1.4186046511627908,651.0,340.70348837209303,0.45348837209302323,0.5348837209302325,352.65697674418607,402.38953488372096,0.5465116279069767,0.6395348837209303,343.84302325581393,170.9825581395349,0.5265697674418605,0.5065116279069768,652.7906976744187,340.4651162790698,0.7267441860465116,31812.20348837209,0.5465116279069767,0.872093023255814,0.75,perceptual,0.5465116279069767,0.872093023255814
62865e3456c142785cfad2a7,combined,3.0,72.33179723502305,0.12442396313364056,1.262672811059908,647.9493087557604,338.84331797235023,0.4792626728110599,0.4930875576036866,1112.188940092166,1652.1382488479262,0.511520737327189,0.5668202764976958,327.8709677419355,176.13824884792626,0.5084792626728111,0.5149769585253456,648.0184331797235,339.44700460829495,0.5944700460829493,26812.912442396315,0.6774193548387096,0.5852534562211982,0.6682027649769585,combined,0.6774193548387096,0.5852534562211982
628de7e8ff1744a9717d7883,random,3.0,85.5,0.1744186046511628,1.5116279069767442,643.0930232558139,330.0406976744186,0.4941860465116279,0.4476744186046512,135.66860465116278,409.1453488372093,0.5174418604651163,0.5290697674418605,323.4651162790698,172.72093023255815,0.5036627906976744,0.5156395348837209,644.5348837209302,333.3720930232558,0.4941860465116279,20374.3488372093,0.45348837209302323,0.4883720930232558,0.45348837209302323,random,0.45348837209302323,0.4883720930232558
62b4ef82055cec7135502ada,random,3.0,85.42941176470588,0.17058823529411765,1.5235294117647058,657.7647058823529,342.9647058823529,0.4235294117647059,0.5235294117647059,386.63529411764705,652.7,0.4294117647058823,0.6,324.95882352941175,167.58235294117648,0.49870588235294117,0.4886470588235294,655.1764705882352,340.8235294117647,0.5117647058823529,20826.176470588234,0.4176470588235294,0.4294117647058823,0.4235294117647059,random,0.4176470588235294,0.4294117647058823
632fc453431e3369da22be81,perceptual,3.0,85.5,0.1744186046511628,1.4593023255813953,659.3488372093024,349.4360465116279,0.5465116279069767,0.5406976744186046,818.8023255813954,1267.4360465116279,0.7383720930232558,0.6104651162790697,332.1686046511628,178.80232558139534,0.5059302325581395,0.5184883720930232,659.3023255813954,348.13953488372096,0.5348837209302325,24726.470930232557,0.4941860465116279,0.5697674418604651,0.6046511627906976,perceptual,0.4941860465116279,0.5697674418604651
63626fe174f7db263a4aa8f2,random,3.0,84.54819277108433,0.18072289156626506,1.4518072289156627,648.6927710843373,336.3313253012048,0.4759036144578313,0.4578313253012048,393.77710843373495,828.7590361445783,0.4759036144578313,0.5240963855421686,322.27710843373495,165.33734939759037,0.493433734939759,0.49409638554216867,651.8072289156627,336.6265060240964,0.4759036144578313,21409.85542168675,0.5060240963855421,0.3373493975903614,0.41566265060240964,random,0.5060240963855421,0.3373493975903614
636590165e6fcc3e84ee2b6d,random,3.0,85.5,0.1744186046511628,1.5290697674418605,641.7383720930233,333.40697674418607,0.4883720930232558,0.5058139534883721,498.20348837209303,852.3081395348837,0.5174418604651163,0.5232558139534884,319.76162790697674,172.28488372093022,0.4982558139534884,0.5188372093023256,642.5581395348837,333.72093023255815,0.5,19690.85465116279,0.42441860465116277,0.4011627906976744,0.38953488372093026,random,0.42441860465116277,0.4011627906976744
64db80772c860983ea3a7310,random,3.0,85.5,0.1744186046511628,1.558139534883721,654.9011627906976,344.76162790697674,0.5930232558139535,0.46511627906976744,92.59883720930233,559.203488372093,0.5930232558139535,0.4069767441860465,327.61046511627904,171.70348837209303,0.503313953488372,0.49819767441860463,651.8604651162791,341.86046511627904,0.5755813953488372,22904.668604651164,0.4069767441860465,0.46511627906976744,0.45348837209302323,random,0.4069767441860465,0.46511627906976744
657b6239aa8091bfa2b24ae0,perceptual,3.0,85.5,0.1744186046511628,1.430232558139535,654.5523255813954,341.4244186046512,0.563953488372093,0.5406976744186046,459.8953488372093,553.3372093023256,0.5755813953488372,0.46511627906976744,330.7093023255814,168.56976744186048,0.5054651162790698,0.48848837209302326,657.6744186046511,339.5348837209302,0.6453488372093024,28714.808139534885,0.5290697674418605,0.7325581395348837,0.6395348837209303,perceptual,0.5290697674418605,0.7325581395348837
