agent,expName,group,model_original,model_fitted,value_fitted,value_original,ll,param,param2,n_param,bic,winning,p(model),p_model
66fc60b6f59bcb7d6dba7d4f,FullPilot12,perceptual,absolute-var,absolute,270.7509554411291,771.0,152.17300283341666,$\beta_V$,beta_ss,2,317.0582209882251,True,9.622099570327052e-33,9.622099570327052e-33
66fc60b6f59bcb7d6dba7d4f,FullPilot12,perceptual,absolute,absolute-var,164.0534080415964,564.0,100.28825427480463,$\beta_P$,beta_ff,2,213.28872387100105,True,0.9999921440419787,0.9999921440419787
66fc60b6f59bcb7d6dba7d4f,FullPilot12,perceptual,absolute,absolute-var,92.93201164901257,344.0,100.28825427480463,$\beta_V$,beta_ss,2,213.28872387100105,True,0.9999921440419787,0.9999921440419787
66fc60b6f59bcb7d6dba7d4f,FullPilot12,perceptual,absolute,absolute,925.8433837890625,564.0,102.56244255528316,$\beta_P$,beta_ff,2,217.8371004319581,True,7.855958021273658e-06,7.855958021273658e-06
66fc60b6f59bcb7d6dba7d4f,FullPilot12,perceptual,absolute,absolute,677.1047973632812,344.0,102.56244255528316,$\beta_V$,beta_ss,2,217.8371004319581,True,7.855958021273658e-06,7.855958021273658e-06
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute-var,absolute-var,932.361083984375,965.0,127.70636338269637,$\beta_P$,beta_ff,2,268.12494208678453,True,0.9999999999999929,0.9999999999999929
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute-var,absolute-var,513.88818359375,540.0,127.70636338269637,$\beta_V$,beta_ss,2,268.12494208678453,True,0.9999999999999929,0.9999999999999929
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute-var,absolute,588.9259672164917,965.0,140.39561624146378,$\beta_P$,beta_ff,2,293.50344780431936,True,7.0268344886280666e-15,7.0268344886280666e-15
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute-var,absolute,164.2465944290161,540.0,140.39561624146378,$\beta_V$,beta_ss,2,293.50344780431936,True,7.0268344886280666e-15,7.0268344886280666e-15
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute,absolute-var,521.1500465869904,671.0,100.77982582093901,$\beta_P$,beta_ff,2,214.27186696326982,True,1.0,1.0
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute,absolute-var,56.255664110183716,97.0,100.77982582093901,$\beta_V$,beta_ss,2,214.27186696326982,True,1.0,1.0
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute,absolute,958.06640625,671.0,128.75302451660883,$\beta_P$,beta_ff,2,270.21826435460946,True,3.7439129169714386e-28,3.7439129169714386e-28
5eea537ffd89d01283ffac22,FullPilot13,combined,absolute,absolute,237.830078125,97.0,128.75302451660883,$\beta_V$,beta_ss,2,270.21826435460946,True,3.7439129169714386e-28,3.7439129169714386e-28
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute-var,absolute-var,24.68320272024721,48.0,109.58830802458264,$\beta_P$,beta_ff,2,231.88883137055709,True,1.0,1.0
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute-var,absolute-var,201.90660985931754,980.0,109.58830802458264,$\beta_V$,beta_ss,2,231.88883137055709,True,1.0,1.0
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute-var,absolute,11.6597900390625,48.0,148.95490358791074,$\beta_P$,beta_ff,2,310.62202249721327,True,4.732757662965097e-38,4.732757662965097e-38
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute-var,absolute,698.8507690429688,980.0,148.95490358791074,$\beta_V$,beta_ss,2,310.62202249721327,True,4.732757662965097e-38,4.732757662965097e-38
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute,absolute-var,199.2863712310791,438.0,100.43883872050479,$\beta_P$,beta_ff,2,213.58989276240138,True,1.0,1.0
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute,absolute-var,786.8939723968506,852.0,100.43883872050479,$\beta_V$,beta_ss,2,213.58989276240138,True,1.0,1.0
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute,absolute,192.0343233346939,438.0,142.77450277708152,$\beta_P$,beta_ff,2,298.26122087555484,True,1.2538536051656245e-40,1.2538536051656245e-40
5d9cb58ee8783f0019c8bd06,FullPilot12,perceptual,absolute,absolute,402.64131796360016,852.0,142.77450277708152,$\beta_V$,beta_ss,2,298.26122087555484,True,1.2538536051656245e-40,1.2538536051656245e-40
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute-var,absolute-var,931.9170846939087,640.0,109.80598693759221,$\beta_P$,beta_ff,2,232.3241891965762,True,1.0,1.0
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute-var,absolute-var,279.7596960067749,218.0,109.80598693759221,$\beta_V$,beta_ss,2,232.3241891965762,True,1.0,1.0
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute-var,absolute,618.9442291646264,640.0,127.91967384168797,$\beta_P$,beta_ff,2,268.55156300476773,True,1.3650739453949995e-19,1.3650739453949995e-19
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute-var,absolute,176.67000366351567,218.0,127.91967384168797,$\beta_V$,beta_ss,2,268.55156300476773,True,1.3650739453949995e-19,1.3650739453949995e-19
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute,absolute-var,568.1295478557149,827.0,97.71903871647224,$\beta_P$,beta_ff,2,208.15029275433628,True,0.9999999999999998,0.9999999999999998
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute,absolute-var,188.89406578877242,283.0,97.71903871647224,$\beta_V$,beta_ss,2,208.15029275433628,True,0.9999999999999998,0.9999999999999998
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute,absolute,529.2531391317025,827.0,112.1798085516612,$\beta_P$,beta_ff,2,237.0718324247142,True,2.0420779737877498e-16,2.0420779737877498e-16
66ff78d78ef858fc026f7718,FullPilot13,combined,absolute,absolute,171.09430889924988,283.0,112.1798085516612,$\beta_V$,beta_ss,2,237.0718324247142,True,2.0420779737877498e-16,2.0420779737877498e-16
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute-var,absolute-var,239.657470703125,132.0,107.29197234360133,$\beta_P$,beta_ff,2,227.29616000859446,True,1.0,1.0
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute-var,absolute-var,517.664794921875,664.0,107.29197234360133,$\beta_V$,beta_ss,2,227.29616000859446,True,1.0,1.0
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute-var,absolute,253.51732064038515,132.0,145.66013664798214,$\beta_P$,beta_ff,2,304.0324886173561,True,3.4861064147201475e-37,3.4861064147201475e-37
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute-var,absolute,946.9346587657928,664.0,145.66013664798214,$\beta_V$,beta_ss,2,304.0324886173561,True,3.4861064147201475e-37,3.4861064147201475e-37
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute,absolute-var,922.0529718399048,940.0,112.56955004635991,$\beta_P$,beta_ff,2,237.8513154141116,True,1.0,1.0
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute,absolute-var,636.7498779296875,719.0,112.56955004635991,$\beta_V$,beta_ss,2,237.8513154141116,True,1.0,1.0
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute,absolute,852.4418751660014,940.0,127.54310064931292,$\beta_P$,beta_ff,2,267.79841662001763,True,7.322790429057738e-17,7.322790429057738e-17
6150fb8383f88eae3e5c795a,FullPilot12,perceptual,absolute,absolute,548.7112643469663,719.0,127.54310064931292,$\beta_V$,beta_ss,2,267.79841662001763,True,7.322790429057738e-17,7.322790429057738e-17
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute-var,absolute-var,999.9999799132347,973.0,127.9210911788596,$\beta_P$,beta_ff,2,268.554397679111,True,0.9999999999982947,0.9999999999982947
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute-var,absolute-var,703.5271273255348,822.0,127.9210911788596,$\beta_V$,beta_ss,2,268.554397679111,True,0.9999999999982947,0.9999999999982947
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute-var,absolute,919.5361787615693,973.0,137.86443901482122,$\beta_P$,beta_ff,2,288.4410933510342,True,1.7053853295346453e-12,1.7053853295346453e-12
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute-var,absolute,679.1778936032206,822.0,137.86443901482122,$\beta_V$,beta_ss,2,288.4410933510342,True,1.7053853295346453e-12,1.7053853295346453e-12
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute,absolute-var,999.999950170517,824.0,103.15804126868959,$\beta_P$,beta_ff,2,219.02829785877097,True,0.9999999999917517,0.9999999999917517
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute,absolute-var,117.95907354354858,33.0,103.15804126868959,$\beta_V$,beta_ss,2,219.02829785877097,True,0.9999999999917517,0.9999999999917517
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute,absolute,885.1872301101685,824.0,112.31562284909496,$\beta_P$,beta_ff,2,237.34346101958172,True,8.248274620826107e-12,8.248274620826107e-12
66e45c30d5be0907ea25a45b,FullPilot13,random,absolute,absolute,149.9467716217041,33.0,112.31562284909496,$\beta_V$,beta_ss,2,237.34346101958172,True,8.248274620826107e-12,8.248274620826107e-12
62865e3456c142785cfad2a7,FullPilot12,combined,absolute-var,absolute-var,999.999831199646,869.0,119.05225240373818,$\beta_P$,beta_ff,2,250.81672012886816,True,1.0,1.0
62865e3456c142785cfad2a7,FullPilot12,combined,absolute-var,absolute-var,268.83293533325195,308.0,119.05225240373818,$\beta_V$,beta_ss,2,250.81672012886816,True,1.0,1.0
62865e3456c142785cfad2a7,FullPilot12,combined,absolute-var,absolute,922.9609577595256,869.0,139.7993762462823,$\beta_P$,beta_ff,2,292.3109678139564,True,7.0433929113513445e-22,7.0433929113513445e-22
62865e3456c142785cfad2a7,FullPilot12,combined,absolute-var,absolute,329.5168370164465,308.0,139.7993762462823,$\beta_V$,beta_ss,2,292.3109678139564,True,7.0433929113513445e-22,7.0433929113513445e-22
62865e3456c142785cfad2a7,FullPilot12,combined,absolute,absolute-var,999.9926216232336,509.0,109.99652693642732,$\beta_P$,beta_ff,2,232.70526919424643,True,0.9999999999898896,0.9999999999898896
62865e3456c142785cfad2a7,FullPilot12,combined,absolute,absolute-var,176.43864826451755,116.0,109.99652693642732,$\beta_V$,beta_ss,2,232.70526919424643,True,0.9999999999898896,0.9999999999898896
62865e3456c142785cfad2a7,FullPilot12,combined,absolute,absolute,843.427978515625,509.0,119.05233109525393,$\beta_P$,beta_ff,2,250.81687751189966,True,1.0110342246764278e-11,1.0110342246764278e-11
62865e3456c142785cfad2a7,FullPilot12,combined,absolute,absolute,231.4951171875,116.0,119.05233109525393,$\beta_V$,beta_ss,2,250.81687751189966,True,1.0110342246764278e-11,1.0110342246764278e-11
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute-var,absolute-var,956.7791414260864,181.0,173.6048515982709,$\beta_P$,beta_ff,2,359.9219185179336,True,1.0,1.0
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute-var,absolute-var,485.17908477783203,175.0,173.6048515982709,$\beta_V$,beta_ss,2,359.9219185179336,True,1.0,1.0
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute-var,absolute,856.70703125,181.0,203.1231057931301,$\beta_P$,beta_ff,2,418.958426907652,True,1.6954105909283456e-29,1.6954105909283456e-29
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute-var,absolute,738.779296875,175.0,203.1231057931301,$\beta_V$,beta_ss,2,418.958426907652,True,1.6954105909283456e-29,1.6954105909283456e-29
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute,absolute-var,821.147717484273,787.0,152.7502074808952,$\beta_P$,beta_ff,2,318.2126302831822,True,1.0,1.0
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute,absolute-var,336.5786661747843,455.0,152.7502074808952,$\beta_V$,beta_ss,2,318.2126302831822,True,1.0,1.0
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute,absolute,880.9075690433383,787.0,170.58732221825284,$\beta_P$,beta_ff,2,353.88685975789747,True,2.3846047293269923e-19,2.3846047293269923e-19
65e20689e9a511366b03cc13,FullPilot13,perceptual,absolute,absolute,368.41670168563724,455.0,170.58732221825284,$\beta_V$,beta_ss,2,353.88685975789747,True,2.3846047293269923e-19,2.3846047293269923e-19
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute-var,absolute-var,913.6371031871313,847.0,106.06118903050856,$\beta_P$,beta_ff,2,224.8345933824089,True,1.0,1.0
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute-var,absolute-var,193.4801996995393,149.0,106.06118903050856,$\beta_V$,beta_ss,2,224.8345933824089,True,1.0,1.0
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute-var,absolute,819.062744140625,847.0,125.39954339144863,$\beta_P$,beta_ff,2,263.51130210428903,True,1.1787549790034963e-20,1.1787549790034963e-20
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute-var,absolute,241.850341796875,149.0,125.39954339144863,$\beta_V$,beta_ss,2,263.51130210428903,True,1.1787549790034963e-20,1.1787549790034963e-20
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute,absolute-var,999.8411798253655,942.0,98.88551915578607,$\beta_P$,beta_ff,2,210.48325363296394,True,0.9999999999999978,0.9999999999999978
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute,absolute-var,789.5752388993278,866.0,98.88551915578607,$\beta_V$,beta_ss,2,210.48325363296394,True,0.9999999999999978,0.9999999999999978
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute,absolute,855.0215294243224,942.0,112.15700269295205,$\beta_P$,beta_ff,2,237.0262207072959,True,2.2032981725529784e-15,2.2032981725529784e-15
63197f9b80d9c0d22597a837,FullPilot13,perceptual,absolute,absolute,657.9864562747975,866.0,112.15700269295205,$\beta_V$,beta_ss,2,237.0262207072959,True,2.2032981725529784e-15,2.2032981725529784e-15
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute-var,absolute-var,19.040421281009912,144.0,103.40223949779548,$\beta_P$,beta_ff,2,219.51669431698275,True,0.9999999999999778,0.9999999999999778
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute-var,absolute-var,495.3531334809959,950.0,103.40223949779548,$\beta_V$,beta_ss,2,219.51669431698275,True,0.9999999999999778,0.9999999999999778
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute-var,absolute,240.19861156865954,144.0,115.51400021029262,$\beta_P$,beta_ff,2,243.74021574197704,True,2.2302986891982714e-14,2.2302986891982714e-14
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute-var,absolute,842.6632058732212,950.0,115.51400021029262,$\beta_V$,beta_ss,2,243.74021574197704,True,2.2302986891982714e-14,2.2302986891982714e-14
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute,absolute-var,982.107382836708,856.0,104.61911183205238,$\beta_P$,beta_ff,2,221.95043898549656,True,0.9999999999999996,0.9999999999999996
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute,absolute-var,308.6452978545858,429.0,104.61911183205238,$\beta_V$,beta_ss,2,221.95043898549656,True,0.9999999999999996,0.9999999999999996
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute,absolute,163.9501190185547,856.0,118.69493703806617,$\beta_P$,beta_ff,2,250.10208939752414,True,4.409922706226851e-16,4.409922706226851e-16
66eefcfef4a122e447c654d1,FullPilot12,combined,absolute,absolute,30.344879150390625,429.0,118.69493703806617,$\beta_V$,beta_ss,2,250.10208939752414,True,4.409922706226851e-16,4.409922706226851e-16
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute-var,absolute-var,999.9993553161621,661.0,106.3612512795959,$\beta_P$,beta_ff,2,225.4347178805836,True,1.0,1.0
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute-var,absolute-var,497.6415214538574,542.0,106.3612512795959,$\beta_V$,beta_ss,2,225.4347178805836,True,1.0,1.0
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute-var,absolute,645.8625335842371,661.0,121.96447893153118,$\beta_P$,beta_ff,2,256.64117318445415,True,2.0687755653770824e-17,2.0687755653770824e-17
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute-var,absolute,224.6351824104786,542.0,121.96447893153118,$\beta_V$,beta_ss,2,256.64117318445415,True,2.0687755653770824e-17,2.0687755653770824e-17
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute,absolute-var,232.64581987683778,450.0,102.12075233308644,$\beta_P$,beta_ff,2,216.95371998756468,True,1.0,1.0
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute,absolute-var,633.5246791320969,828.0,102.12075233308644,$\beta_V$,beta_ss,2,216.95371998756468,True,1.0,1.0
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute,absolute,84.14987194538116,450.0,121.23721951397397,$\beta_P$,beta_ff,2,255.18665434933973,True,1.8458014706450807e-20,1.8458014706450807e-20
66cbc2627559d53c0e3e4ac4,FullPilot12,combined,absolute,absolute,652.972478210926,828.0,121.23721951397397,$\beta_V$,beta_ss,2,255.18665434933973,True,1.8458014706450807e-20,1.8458014706450807e-20
668180f26a3b162091510589,FullPilot12,combined,absolute-var,absolute-var,397.7192503262777,228.0,103.5130838720568,$\beta_P$,beta_ff,2,219.7383830655054,True,1.0,1.0
668180f26a3b162091510589,FullPilot12,combined,absolute-var,absolute-var,764.9544193092734,580.0,103.5130838720568,$\beta_V$,beta_ss,2,219.7383830655054,True,1.0,1.0
668180f26a3b162091510589,FullPilot12,combined,absolute-var,absolute,17.32470703125,228.0,122.430341727904,$\beta_P$,beta_ff,2,257.5728987771998,True,2.736423536443124e-20,2.736423536443124e-20
668180f26a3b162091510589,FullPilot12,combined,absolute-var,absolute,914.330810546875,580.0,122.430341727904,$\beta_V$,beta_ss,2,257.5728987771998,True,2.736423536443124e-20,2.736423536443124e-20
668180f26a3b162091510589,FullPilot12,combined,absolute,absolute-var,399.8394500798792,327.0,98.6983084771315,$\beta_P$,beta_ff,2,210.1088322756548,True,1.0,1.0
668180f26a3b162091510589,FullPilot12,combined,absolute,absolute-var,767.9065436392336,826.0,98.6983084771315,$\beta_V$,beta_ss,2,210.1088322756548,True,1.0,1.0
668180f26a3b162091510589,FullPilot12,combined,absolute,absolute,5.21540641784668e-06,327.0,117.99472162203048,$\beta_P$,beta_ff,2,248.70165856545276,True,1.2879111682816407e-20,1.2879111682816407e-20
668180f26a3b162091510589,FullPilot12,combined,absolute,absolute,999.9565332382917,826.0,117.99472162203048,$\beta_V$,beta_ss,2,248.70165856545276,True,1.2879111682816407e-20,1.2879111682816407e-20
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute-var,absolute-var,675.8079572431743,955.0,114.5426266308564,$\beta_P$,beta_ff,2,241.7974685831046,True,1.0,1.0
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute-var,absolute-var,322.39376876410097,548.0,114.5426266308564,$\beta_V$,beta_ss,2,241.7974685831046,True,1.0,1.0
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute-var,absolute,547.0253782272339,955.0,143.91621661377724,$\beta_P$,beta_ff,2,300.54464854894627,True,2.2642721753524844e-29,2.2642721753524844e-29
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute-var,absolute,365.9902591705322,548.0,143.91621661377724,$\beta_V$,beta_ss,2,300.54464854894627,True,2.2642721753524844e-29,2.2642721753524844e-29
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute,absolute-var,518.5699662044644,491.0,108.28669787863096,$\beta_P$,beta_ff,2,229.28561107865372,True,0.9999999999994127,0.9999999999994127
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute,absolute-var,783.833243537927,691.0,108.28669787863096,$\beta_V$,beta_ss,2,229.28561107865372,True,0.9999999999994127,0.9999999999994127
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute,absolute,575.5169982910156,491.0,118.76541233726735,$\beta_P$,beta_ff,2,250.2430399959265,True,5.872752174050212e-13,5.872752174050212e-13
661571d6cc16ee34676734df,FullPilot13,perceptual,absolute,absolute,681.8046226501465,691.0,118.76541233726735,$\beta_V$,beta_ss,2,250.2430399959265,True,5.872752174050212e-13,5.872752174050212e-13
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute-var,absolute-var,577.96875,792.0,125.68448765333876,$\beta_P$,beta_ff,2,264.0811906280693,True,0.9999999999999938,0.9999999999999938
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute-var,absolute-var,353.80859375,808.0,125.68448765333876,$\beta_V$,beta_ss,2,264.0811906280693,True,0.9999999999999938,0.9999999999999938
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute-var,absolute,831.12353515625,792.0,138.4310620865395,$\beta_P$,beta_ff,2,289.5743394944708,True,6.265717891631375e-15,6.265717891631375e-15
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute-var,absolute,338.7021484375,808.0,138.4310620865395,$\beta_V$,beta_ss,2,289.5743394944708,True,6.265717891631375e-15,6.265717891631375e-15
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute,absolute-var,255.373046875,54.0,95.88145065651484,$\beta_P$,beta_ff,2,204.47511663442148,True,0.9999999999999996,0.9999999999999996
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute,absolute-var,936.625,174.0,95.88145065651484,$\beta_V$,beta_ss,2,204.47511663442148,True,0.9999999999999996,0.9999999999999996
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute,absolute,284.4381897235289,54.0,109.94339232031113,$\beta_P$,beta_ff,2,232.59899996201406,True,4.534089296749474e-16,4.534089296749474e-16
5ee738a018d5a84caa7e0f2a,FullPilot12,combined,absolute,absolute,994.4486661609262,174.0,109.94339232031113,$\beta_V$,beta_ss,2,232.59899996201406,True,4.534089296749474e-16,4.534089296749474e-16
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute-var,absolute-var,999.9999998966232,720.0,114.36083060720352,$\beta_P$,beta_ff,2,241.43387653579884,True,0.9999999999999709,0.9999999999999709
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute-var,absolute-var,522.6957742339,394.0,114.36083060720352,$\beta_V$,beta_ss,2,241.43387653579884,True,0.9999999999999709,0.9999999999999709
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute-var,absolute,719.2623634338379,720.0,126.33898753684446,$\beta_P$,beta_ff,2,265.3901903950807,True,2.9134649681659966e-14,2.9134649681659966e-14
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute-var,absolute,443.6401672363281,394.0,126.33898753684446,$\beta_V$,beta_ss,2,265.3901903950807,True,2.9134649681659966e-14,2.9134649681659966e-14
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute,absolute-var,779.4739376306534,817.0,104.1172101537436,$\beta_P$,beta_ff,2,220.946635628879,True,1.0,1.0
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute,absolute-var,613.0657815337181,746.0,104.1172101537436,$\beta_V$,beta_ss,2,220.946635628879,True,1.0,1.0
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute,absolute,825.154052734375,817.0,119.1470932453207,$\beta_P$,beta_ff,2,251.0064018120332,True,6.542546640456179e-17,6.542546640456179e-17
66ffb576e0cde42ca9ea7fa7,FullPilot12,perceptual,absolute,absolute,815.04248046875,746.0,119.1470932453207,$\beta_V$,beta_ss,2,251.0064018120332,True,6.542546640456179e-17,6.542546640456179e-17
663784abc88d62265def75ea,FullPilot12,perceptual,absolute-var,absolute-var,955.2919032983482,910.0,113.01493103439324,$\beta_P$,beta_ff,2,238.74207739017828,True,0.999999999999591,0.999999999999591
663784abc88d62265def75ea,FullPilot12,perceptual,absolute-var,absolute-var,267.86180213838816,74.0,113.01493103439324,$\beta_V$,beta_ss,2,238.74207739017828,True,0.999999999999591,0.999999999999591
663784abc88d62265def75ea,FullPilot12,perceptual,absolute-var,absolute,431.3082402115688,910.0,123.67211533826608,$\beta_P$,beta_ff,2,260.05644599792396,True,4.090647383900803e-13,4.090647383900803e-13
663784abc88d62265def75ea,FullPilot12,perceptual,absolute-var,absolute,70.52781921904534,74.0,123.67211533826608,$\beta_V$,beta_ss,2,260.05644599792396,True,4.090647383900803e-13,4.090647383900803e-13
663784abc88d62265def75ea,FullPilot12,perceptual,absolute,absolute-var,155.962890625,95.0,103.80383761015393,$\beta_P$,beta_ff,2,220.31989054169966,True,1.0,1.0
663784abc88d62265def75ea,FullPilot12,perceptual,absolute,absolute-var,588.689453125,133.0,103.80383761015393,$\beta_V$,beta_ss,2,220.31989054169966,True,1.0,1.0
663784abc88d62265def75ea,FullPilot12,perceptual,absolute,absolute,419.5947265625,95.0,126.33637411710859,$\beta_P$,beta_ff,2,265.384963555609,True,1.9907873454140388e-23,1.9907873454140388e-23
663784abc88d62265def75ea,FullPilot12,perceptual,absolute,absolute,648.6279296875,133.0,126.33637411710859,$\beta_V$,beta_ss,2,265.384963555609,True,1.9907873454140388e-23,1.9907873454140388e-23
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute-var,absolute-var,576.5563278198242,374.0,131.11164836030702,$\beta_P$,beta_ff,2,274.9355120420058,True,1.0,1.0
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute-var,absolute-var,261.51622676849365,298.0,131.11164836030702,$\beta_V$,beta_ss,2,274.9355120420058,True,1.0,1.0
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute-var,absolute,185.31175662159785,374.0,148.12608179007395,$\beta_P$,beta_ff,2,308.9643789015397,True,1.2301430399729455e-18,1.2301430399729455e-18
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute-var,absolute,117.99015648124168,298.0,148.12608179007395,$\beta_V$,beta_ss,2,308.9643789015397,True,1.2301430399729455e-18,1.2301430399729455e-18
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute,absolute-var,92.97697520256042,60.0,98.14074453870128,$\beta_P$,beta_ff,2,208.99370439879436,True,1.0,1.0
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute,absolute-var,825.6324346065521,442.0,98.14074453870128,$\beta_V$,beta_ss,2,208.99370439879436,True,1.0,1.0
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute,absolute,7.177359039662406,60.0,161.88960834321273,$\beta_P$,beta_ff,2,336.49143200781725,True,3.1548437308137696e-59,3.1548437308137696e-59
5da4152a3ab39a0011295a3e,FullPilot12,value,absolute,absolute,929.0936546811135,442.0,161.88960834321273,$\beta_V$,beta_ss,2,336.49143200781725,True,3.1548437308137696e-59,3.1548437308137696e-59
66182d2b06cbee83d298b517,FullPilot12,perceptual,absolute-var,absolute-var,752.6634949445724,854.0,120.07055167336168,$\beta_P$,beta_ff,2,252.85331866811515,True,0.9999999999999996,0.9999999999999996
66182d2b06cbee83d298b517,FullPilot12,perceptual,absolute-var,absolute-var,994.0571767091751,920.0,120.07055167336168,$\beta_V$,beta_ss,2,252.85331866811515,True,0.9999999999999996,0.9999999999999996
66182d2b06cbee83d298b517,FullPilot12,perceptual,absolute-var,absolute,365.74755859375,854.0,134.06498826219928,$\beta_P$,beta_ff,2,280.84219184579035,True,5.165252309092436e-16,5.165252309092436e-16
66182d2b06cbee83d298b517,FullPilot12,perceptual,absolute-var,absolute,494.6396484375,920.0,134.06498826219928,$\beta_V$,beta_ss,2,280.84219184579035,True,5.165252309092436e-16,5.165252309092436e-16
66182d2b06cbee83d298b517,FullPilot12,perceptual,absolute,absolute-var,815.4111533355352,337.0,106.32919025068006,$\beta_P$,beta_ff,2,225.3705958227519,True,0.9999997933812136,0.9999997933812136
