"prolificID","session","t","block","choice","outcome","cfoutcome","choseLeft","op1IsLeft","moveTime","fireTime","leftCount","rightCount","ev1","ev2","p1","p2","missedTrial","score","datetime"
"test","0","2","5","1","5","5","0","0","580","705","0","1","1","3","0.16","0.63","1","10","2024-01-30 10:42:27"
"test","0","3","12","1","5","5","1","1","779","915","1","0","3","4","0.55","0.88","0","15","2024-01-30 10:42:31"
"test","0","4","6","1","5","5","0","0","8448","8555","0","1","1","2","0.22","0.37","0","20","2024-01-30 10:42:42"
"test","0","5","12","1","5","5","1","1","580","678","1","0","3","4","0.55","0.88","0","25","2024-01-30 10:42:46"
"test","0","6","7","1","5","5","0","0","579","650","0","1","1","4","0.29","0.88","0","30","2024-01-30 10:42:50"
"test","0","7","15","1","5","5","0","0","1059","1443","1","1","4","4","0.78","0.88","0","35","2024-01-30 10:42:54"
"test","0","8","9","1","5","5","0","0","499","670","0","1","2","4","0.37","0.84","1","35","2024-01-30 10:42:57"
"test","0","9","10","1","5","5","0","0","659","782","0","1","2","3","0.37","0.63","1","35","2024-01-30 10:43:01"
"test","0","10","11","1","5","5","0","0","1259","1482","0","1","2","2","0.37","0.45","0","35","2024-01-30 10:43:05"
"test","0","0","9","1","5","5","0","0","779","1305","0","1","2","4","0.37","0.84","0","5","2024-01-30 10:44:47"
"test","0","1","15","1","5","5","1","1","840","1514","1","0","4","4","0.78","0.88","0","10","2024-01-30 10:44:51"
"test","0","2","0","1","5","5","1","1","519","630","1","0","1","4","0.12","0.88","0","15","2024-01-30 10:44:54"
"test","0","3","14","1","5","5","1","1","1499","1605","1","0","3","4","0.63","0.78","0","20","2024-01-30 10:44:59"
"test","0","4","1","1","5","5","0","0","459","574","0","1","1","4","0.12","0.71","1","20","2024-01-30 10:45:02"
"test","0","0","11","1","5","5","1","1","681","1053","1","0","2","2","0.37","0.45","0","0","2024-01-30 10:45:33"
"test","0","1","6","1","5","5","0","0","659","1126","0","1","1","2","0.22","0.37","1","0","2024-01-30 10:45:37"
"test","0","2","1","1","5","5","0","0","539","754","0","1","1","4","0.12","0.71","1","0","2024-01-30 10:45:41"
"test","0","0","8","1","5","5","1","1","699","829","1","0","1","4","0.29","0.71","0","5","2024-01-30 10:46:31"
"test","0","1","10","1","5","5","1","1","620","1126","1","0","2","3","0.37","0.63","1","5","2024-01-30 10:46:35"
"test","0","2","9","1","5","5","0","0","579","889","0","1","2","4","0.37","0.84","0","5","2024-01-30 10:46:39"
"test","0","3","12","1","5","5","1","1","520","742","1","0","3","4","0.55","0.88","1","5","2024-01-30 10:46:43"
"test","0","4","14","1","5","5","1","1","580","950","1","0","3","4","0.63","0.78","0","10","2024-01-30 10:46:47"
"test","0","5","13","1","5","5","0","0","640","846","0","1","3","3","0.55","0.63","1","10","2024-01-30 10:46:50"
"test","0","6","0","1","5","5","0","0","559","778","0","1","1","4","0.12","0.88","1","10","2024-01-30 10:46:54"
"test","0","0","6","1","5","5","0","0","640","824","0","1","1","2","0.22","0.37","1","0","2024-01-30 10:47:46"
"test","0","0","15","2","5","5","1","0","1020","1490","1","0","4","4","0.78","0.88","0","5","2024-01-30 10:49:23"
"test","0","1","13","1","5","5","1","1","899","1054","1","0","3","3","0.55","0.63","0","10","2024-01-30 10:49:27"
"test","0","2","1","1","5","5","0","0","499","605","0","1","1","4","0.12","0.71","1","10","2024-01-30 10:49:31"
"test","0","3","3","1","5","5","1","1","760","893","1","0","1","1","0.12","0.22","0","10","2024-01-30 10:49:35"
"test","0","4","2","1","5","5","0","0","840","925","0","1","1","2","0.12","0.45","0","10","2024-01-30 10:49:38"
"test","0","5","14","1","5","5","0","0","739","842","0","1","3","4","0.63","0.78","0","15","2024-01-30 10:49:42"
"test","0","0","5","1","5","5","0","0","680","808","0","1","1","3","0.16","0.63","1","0","2024-01-30 10:50:20"
"test","0","1","11","1","5","5","0","0","619","896","1","1","2","2","0.37","0.45","0","5","2024-01-30 10:50:24"
"test","0","2","15","1","5","5","0","0","599","856","0","1","4","4","0.78","0.88","0","10","2024-01-30 10:50:28"
"test","0","3","12","1","5","5","1","1","560","672","1","0","3","4","0.55","0.88","1","10","2024-01-30 10:50:32"
"test","0","4","7","1","5","5","1","1","579","700","1","0","1","4","0.29","0.88","0","15","2024-01-30 10:50:35"
"test","0","5","2","1","5","5","0","0","540","637","0","1","1","2","0.12","0.45","1","15","2024-01-30 10:50:39"
"test","0","6","6","1","5","5","1","1","519","876","1","0","1","2","0.22","0.37","0","15","2024-01-30 10:50:43"
"test","0","0","8","1","5","5","0","0","900","1070","0","1","1","4","0.29","0.71","0","5","2024-01-30 12:24:59"
"test","0","0","6","1","5","5","0","0","1241","1344","0","1","1","2","0.22","0.37","1","0","2024-01-30 12:25:21"
"test","0","1","7","2","5","5","1","0","1179","1521","1","0","1","4","0.29","0.88","0","0","2024-01-30 12:25:25"
"test","0","0","12","1","5","5","1","1","360","444","1","0","3","4","0.55","0.88","0","0","2024-01-30 12:25:54"
"test","0","0","12","1","5","5","1","1","380","634","1","0","3","4","0.55","0.88","1","0","2024-01-30 12:26:17"
"test","0","0","7","1","5","5","0","0","800","1303","1","2","1","4","0.29","0.88","1","0","2024-01-30 12:26:36"
"test","0","0","11","2","5","5","1","0","500","1108","2","1","2","2","0.37","0.45","1","0","2024-01-30 12:27:04"
"test","0","1","7","2","5","5","1","0","679","1215","2","1","1","4","0.29","0.88","1","0","2024-01-30 12:27:08"
"test","0","2","3","2","5","5","0","1","380","636","0","1","1","1","0.12","0.22","1","0","2024-01-30 12:27:12"
"test","0","3","14","2","5","5","1","0","379","540","1","0","3","4","0.63","0.78","1","0","2024-01-30 12:27:16"
"test","0","0","12","2","5","5","1","0","619","992","1","0","3","4","0.55","0.88","0","0","2024-01-30 12:28:02"
"test","0","1","0","1","5","5","0","0","479","940","0","1","1","4","0.12","0.88","0","0","2024-01-30 12:28:06"
"test","0","0","1","1","5","5","1","1","539","933","1","1","1","4","0.12","0.71","0","0","2024-01-30 12:30:19"
"test","0","1","7","1","5","5","1","1","399","570","1","0","1","4","0.29","0.88","1","0","2024-01-30 12:30:23"
"test","0","0","15","2","5","5","0","1","459","732","0","1","4","4","0.78","0.88","1","0","2024-01-30 12:30:52"
"test","0","0","0","1","5","5","1","1","759","946","1","0","1","4","0.12","0.88","0","0","2024-01-30 12:32:11"
"test","0","1","7","2","5","5","0","1","1160","1322","0","1","1","4","0.29","0.88","1","0","2024-01-30 12:32:15"
"test","0","0","9","2","5","5","0","1","700","810","0","1","2","4","0.37","0.84","1","0","2024-01-30 12:32:41"
"test","0","1","10","1","5","5","1","1","480","635","1","0","2","3","0.37","0.63","1","0","2024-01-30 12:32:45"
"test","0","0","7","2","5","5","0","1","779","894","0","1","1","4","0.29","0.88","0","0","2024-01-30 12:33:17"
"test","0","1","10","2","5","5","1","0","458","600","1","0","2","3","0.37","0.63","1","0","2024-01-30 12:33:20"
"test","0","2","0","1","5","5","0","0","380","513","0","1","1","4","0.12","0.88","1","0","2024-01-30 12:33:24"
"test","0","3","13","2","5","5","0","1","419","542","0","1","3","3","0.55","0.63","1","0","2024-01-30 12:33:28"
"test","0","4","4","1","5","5","1","1","479","597","1","0","1","4","0.16","0.84","1","0","2024-01-30 12:33:32"
"test","0","5","9","2","5","5","0","1","399","501","0","1","2","4","0.37","0.84","1","0","2024-01-30 12:33:35"
"test","0","6","10","2","5","5","1","0","340","481","1","0","2","3","0.37","0.63","0","0","2024-01-30 12:33:39"
"test","0","7","6","2","5","5","0","1","599","750","0","1","1","2","0.22","0.37","1","0","2024-01-30 12:33:42"
"test","0","8","3","1","5","5","1","1","539","677","1","0","1","1","0.12","0.22","1","0","2024-01-30 12:33:46"
"test","0","9","3","1","5","5","0","0","639","837","0","1","1","1","0.12","0.22","1","0","2024-01-30 12:33:50"
"test","0","0","9","2","5","5","1","0","901","1300","1","0","2","4","0.37","0.84","1","0","2024-01-30 12:34:28"
"test","0","1","10","1","5","5","0","0","319","455","0","1","2","3","0.37","0.63","0","0","2024-01-30 12:34:31"
"test","0","2","0","1","5","5","0","0","580","828","1","1","1","4","0.12","0.88","1","0","2024-01-30 12:34:35"
"test","0","3","11","2","5","5","1","0","660","772","1","0","2","2","0.37","0.45","1","0","2024-01-30 12:34:39"
"test","0","4","2","2","5","5","0","1","1460","1612","0","1","1","2","0.12","0.45","0","0","2024-01-30 12:34:43"
"test","0","5","4","2","5","5","1","0","399","507","1","0","1","4","0.16","0.84","0","0","2024-01-30 12:34:46"
"test","0","6","7","2","5","5","0","1","460","576","0","1","1","4","0.29","0.88","1","0","2024-01-30 12:34:50"
"test","0","7","11","2","5","5","0","1","3160","3256","0","1","2","2","0.37","0.45","0","0","2024-01-30 12:34:56"
"test","0","0","2","1","5","5","0","0","779","969","0","1","1","2","0.12","0.45","0","0","2024-01-30 12:57:35"
"test","0","1","8","1","5","5","1","1","700","813","1","0","1","4","0.29","0.71","1","0","2024-01-30 12:57:39"
"test","0","2","9","1","5","5","0","0","2119","2461","0","1","2","4","0.37","0.84","1","0","2024-01-30 12:57:45"
"test","0","3","4","1","5","5","1","1","519","857","1","0","1","4","0.16","0.84","1","0","2024-01-30 12:57:48"
"test","0","0","12","1","5","5","1","1","719","1358","1","1","3","4","0.55","0.88","1","0","2024-01-30 13:03:24"
"test","0","1","8","2","5","5","1","0","640","934","1","0","1","4","0.29","0.71","0","0","2024-01-30 13:03:28"
"test","0","2","0","2","5","5","1","0","1239","1314","1","0","1","4","0.12","0.88","1","0","2024-01-30 13:03:32"
"test","0","0","4","1","5","5","1","1","799","997","1","0","1","4","0.16","0.84","0","0","2024-01-30 13:04:35"
"test","0","1","15","1","5","5","0","0","780","994","0","1","4","4","0.78","0.88","0","0","2024-01-30 13:04:39"
"test","0","0","3","1","5","5","0","0","961","1120","0","1","1","1","0.12","0.22","1","0","2024-01-30 13:06:39"
"test","0","1","6","1","5","5","1","1","639","942","1","0","1","2","0.22","0.37","0","0","2024-01-30 13:06:43"
"test","0","2","10","2","5","5","0","1","819","938","0","1","2","3","0.37","0.63","0","0","2024-01-30 13:06:47"
"test","0","3","10","1","5","5","1","1","579","689","1","0","2","3","0.37","0.63","1","0","2024-01-30 13:06:51"
"test","0","4","15","2","5","5","1","0","519","796","1","1","4","4","0.78","0.88","1","0","2024-01-30 13:06:55"
"test","0","0","2","1","5","5","0","0","719","854","0","1","1","2","0.12","0.45","1","0","2024-01-30 13:07:20"
"test","0","1","14","2","5","5","1","0","380","1036","2","1","3","4","0.63","0.78","0","0","2024-01-30 13:07:24"
"test","0","2","11","2","5","5","1","0","540","660","1","0","2","2","0.37","0.45","1","0","2024-01-30 13:07:28"
"test","0","3","10","2","5","5","1","0","20","459","1","0","2","3","0.37","0.63","0","0","2024-01-30 13:07:31"
"test","0","0","6","1","5","5","1","1","1501","1796","1","0","1","2","0.22","0.37","1","0","2024-01-30 13:07:48"
"test","0","1","10","2","5","5","1","0","579","1047","1","0","2","3","0.37","0.63","0","0","2024-01-30 13:07:52"
"test","0","2","2","1","5","5","1","1","13249","13390","1","0","1","2","0.12","0.45","1","0","2024-01-30 13:08:09"
"test","0","3","9","2","5","5","0","1","4788","5164","1","1","2","4","0.37","0.84","1","0","2024-01-30 13:08:18"
"test","0","4","10","1","5","5","1","1","539","722","1","0","2","3","0.37","0.63","1","0","2024-01-30 13:08:27"
"test","0","5","1","2","5","5","1","0","700","818","1","0","1","4","0.12","0.71","1","0","2024-01-30 13:08:31"
"test","0","6","12","1","5","5","1","1","419","538","1","0","3","4","0.55","0.88","1","0","2024-01-30 13:08:41"
"test","0","0","15","1","5","5","1","1","820","945","1","0","4","4","0.78","0.88","0","0","2024-01-30 13:09:24"
"test","0","1","13","2","5","5","1","0","520","699","1","0","3","3","0.55","0.63","1","0","2024-01-30 13:09:28"
"test","0","2","0","1","5","5","1","1","779","1306","1","0","1","4","0.12","0.88","1","0","2024-01-30 13:09:32"
"test","0","0","11","1","5","5","1","1","580","711","1","0","2","2","0.37","0.45","1","0","2024-01-30 13:09:48"
"test","0","1","5","0","5","5","0","1","0","0","0","0","1","3","0.16","0.63","1","0","2024-01-30 13:09:55"
"test","0","2","12","2","5","5","1","0","800","1033","1","0","3","4","0.55","0.88","0","0","2024-01-30 13:09:59"
"test","0","3","5","2","5","5","1","0","700","2077","1","0","1","3","0.16","0.63","0","0","2024-01-30 13:10:05"
"test","0","4","15","1","5","5","1","1","1479","1868","1","0","4","4","0.78","0.88","1","0","2024-01-30 13:10:09"
"test","0","0","9","1","5","5","1","1","640","825","1","0","2","4","0.37","0.84","1","0","2024-01-30 13:11:49"
"test","0","1","9","1","5","5","1","1","1219","1711","1","0","2","4","0.37","0.84","1","0","2024-01-30 13:11:54"
"test","0","0","12","1","5","5","1","1","759","917","1","0","3","4","0.55","0.88","0","0","2024-01-30 13:13:34"
"test","0","0","4","1","5","5","1","1","820","965","1","0","1","4","0.16","0.84","0","0","2024-01-30 13:19:15"
"test","0","1","11","1","5","5","0","0","700","827","0","1","2","2","0.37","0.45","1","0","2024-01-30 13:19:19"
"test","0","2","5","1","5","5","1","1","699","990","1","0","1","3","0.16","0.63","0","0","2024-01-30 13:19:23"
"test","0","3","4","2","5","5","0","1","700","850","0","1","1","4","0.16","0.84","1","0","2024-01-30 13:19:27"
"test","0","4","14","1","5","5","1","1","1240","2181","1","0","3","4","0.63","0.78","0","0","2024-01-30 13:19:32"
"test","0","5","13","2","5","5","1","0","2179","2264","1","0","3","3","0.55","0.63","1","0","2024-01-30 13:19:38"
"test","0","6","3","1","5","5","0","0","560","1269","1","1","1","1","0.12","0.22","1","0","2024-01-30 13:19:42"
"test","0","7","6","1","5","5","1","1","1159","1224","1","0","1","2","0.22","0.37","1","0","2024-01-30 13:19:47"
"test","0","8","15","1","5","5","1","1","419","567","1","0","4","4","0.78","0.88","1","0","2024-01-30 13:19:51"
"test","0","9","2","1","5","5","0","0","479","727","0","1","1","2","0.12","0.45","1","0","2024-01-30 13:19:55"
"test","0","0","10","2","5","5","1","0","700","880","1","0","2","3","0.37","0.63","0","0","2024-01-30 13:21:33"
"test","0","1","15","2","5","5","0","1","459","582","0","1","4","4","0.78","0.88","1","0","2024-01-30 13:21:37"
"test","0","2","5","1","5","5","1","1","459","570","1","0","1","3","0.16","0.63","1","0","2024-01-30 13:21:41"
"test","0","3","7","1","5","5","0","0","459","577","0","1","1","4","0.29","0.88","1","0","2024-01-30 13:21:45"
"test","0","4","11","1","5","5","1","1","540","690","1","0","2","2","0.37","0.45","1","0","2024-01-30 13:21:49"
"test","0","5","1","1","5","5","0","0","460","609","0","1","1","4","0.12","0.71","1","0","2024-01-30 13:21:53"
"test","0","6","12","2","5","5","1","0","279","388","1","0","3","4","0.55","0.88","0","0","2024-01-30 13:21:56"
"test","0","7","4","1","5","5","0","0","459","524","0","1","1","4","0.16","0.84","1","0","2024-01-30 13:22:00"
"test","0","8","3","1","5","5","1","1","660","764","1","0","1","1","0.12","0.22","1","0","2024-01-30 13:22:04"
"test","0","0","14","1","5","5","1","1","639","764","1","0","3","4","0.63","0.78","1","0","2024-01-30 13:28:41"
"test","0","1","14","2","5","5","0","1","559","654","0","1","3","4","0.63","0.78","1","0","2024-01-30 13:28:45"
"test","0","2","3","1","5","5","1","1","660","1234","1","0","1","1","0.12","0.22","1","0","2024-01-30 13:28:49"
"test","0","3","6","1","5","5","1","1","519","621","1","0","1","2","0.22","0.37","1","0","2024-01-30 13:28:53"
"test","0","4","8","1","5","5","0","0","419","581","0","1","1","4","0.29","0.71","1","0","2024-01-30 13:28:57"
"test","0","5","11","2","5","5","1","0","719","768","1","0","2","2","0.37","0.45","1","0","2024-01-30 13:29:01"
"test","0","6","12","2","5","5","1","0","160","600","1","0","3","4","0.55","0.88","1","0","2024-01-30 13:29:05"
"test","0","7","9","2","5","5","1","0","2119","2255","1","0","2","4","0.37","0.84","1","0","2024-01-30 13:29:11"
"test","0","8","13","0","5","5","0","0","2779","0","1","2","3","3","0.55","0.63","1","0","2024-01-30 13:29:17"
"test","0","9","3","1","5","5","1","1","639","766","1","0","1","1","0.12","0.22","1","0","2024-01-30 13:29:21"
"test","0","0","3","1","5","5","0","0","680","795","0","1","1","1","0.12","0.22","1","0","2024-01-30 13:35:35"
"test","0","1","5","2","5","5","1","0","699","825","1","0","1","3","0.16","0.63","0","5","2024-01-30 13:35:39"
"test","0","2","11","2","5","5","1","0","839","1325","1","1","2","2","0.37","0.45","0","10","2024-01-30 13:35:43"
"test","0","3","3","1","5","5","1","1","819","1064","1","1","1","1","0.12","0.22","1","10","2024-01-30 13:35:47"
"test","0","4","2","1","5","5","0","0","1120","1836","1","2","1","2","0.12","0.45","1","10","2024-01-30 13:35:52"
"test","0","5","10","2","5","5","1","0","659","771","1","0","2","3","0.37","0.63","0","15","2024-01-30 13:35:56"
"test","0","6","5","2","5","5","1","0","1079","1367","1","0","1","3","0.16","0.63","0","20","2024-01-30 13:36:00"
"test","0","7","14","0","5","5","0","1","0","0","0","0","3","4","0.63","0.78","1","20","2024-01-30 13:36:07"
"test","0","0","14","2","5","5","1","0","640","901","1","0","3","4","0.63","0.78","0","5","2024-01-30 13:43:39"
"test","0","1","10","2","5","5","1","0","1299","1656","1","0","2","3","0.37","0.63","0","10","2024-01-30 13:43:44"
"test","0","2","15","2","5","5","0","1","740","921","0","1","4","4","0.78","0.88","0","15","2024-01-30 13:43:48"
"test","0","3","11","2","5","5","1","0","800","1008","1","0","2","2","0.37","0.45","0","15","2024-01-30 13:43:51"
"test","0","4","1","1","5","5","0","0","676","787","0","1","1","4","0.12","0.71","1","15","2024-01-30 13:43:55"
"test","0","5","9","2","5","5","0","1","1059","1191","0","1","2","4","0.37","0.84","0","20","2024-01-30 13:44:00"
"test","0","6","8","2","5","5","1","0","1199","1767","1","1","1","4","0.29","0.71","0","25","2024-01-30 13:44:04"
"test","0","7","8","2","5","5","0","1","579","702","0","1","1","4","0.29","0.71","0","30","2024-01-30 13:44:08"
"test","0","8","13","2","5","5","1","0","959","1103","1","0","3","3","0.55","0.63","0","35","2024-01-30 13:44:12"
"test","0","9","6","2","5","5","1","0","1499","1658","1","0","1","2","0.22","0.37","0","40","2024-01-30 13:44:17"
"test","0","10","7","2","5","5","1","0","680","870","1","0","1","4","0.29","0.88","0","45","2024-01-30 13:44:21"
"test","0","11","5","2","5","5","0","1","1360","1519","0","1","1","3","0.16","0.63","0","45","2024-01-30 13:44:25"
"test","0","12","1","2","5","5","0","1","1420","1474","0","1","1","4","0.12","0.71","0","50","2024-01-30 13:44:29"
"random-4430532523","0","0","2","2","5","5","1","0","1849","2283","1","0","1","2","0.12","0.45","0","0","2024-01-30 14:33:06"
"random-4430532523","0","1","9","2","5","5","1","0","1383","1650","1","0","2","4","0.37","0.84","0","5","2024-01-30 14:33:11"
"random-4430532523","0","2","15","2","5","5","1","0","2200","2366","1","0","4","4","0.78","0.88","0","10","2024-01-30 14:33:17"
"random-4430532523","0","3","2","2","5","5","0","1","884","1400","0","1","1","2","0.12","0.45","1","10","2024-01-30 14:33:21"
"random-4430532523","0","4","8","2","5","5","1","0","784","999","1","0","1","4","0.29","0.71","0","15","2024-01-30 14:33:25"
"random-4430532523","0","5","11","2","5","5","1","0","1500","1767","1","0","2","2","0.37","0.45","0","20","2024-01-30 14:33:30"
"random-4430532523","0","6","10","2","5","5","1","0","666","867","1","0","2","3","0.37","0.63","0","25","2024-01-30 14:33:33"
"random-4430532523","0","7","3","2","5","5","1","0","900","1616","1","1","1","1","0.12","0.22","0","25","2024-01-30 14:33:38"
"random-4430532523","0","8","3","2","5","5","1","0","734","1000","1","0","1","1","0.12","0.22","0","25","2024-01-30 14:33:42"
"random-4430532523","0","9","1","2","5","5","0","1","666","800","0","1","1","4","0.12","0.71","0","30","2024-01-30 14:33:46"
"random-4430532523","0","10","0","2","5","5","1","0","650","849","1","0","1","4","0.12","0.88","0","35","2024-01-30 14:33:49"
"random-4430532523","0","11","13","2","5","5","1","0","1200","1400","1","0","3","3","0.55","0.63","1","35","2024-01-30 14:33:54"
"random-4430532523","0","12","6","2","5","5","0","1","716","900","0","1","1","2","0.22","0.37","0","40","2024-01-30 14:33:58"
"random-4430532523","0","13","14","2","5","5","0","1","566","833","1","1","3","4","0.63","0.78","0","45","2024-01-30 14:34:01"
"random-4430532523","0","14","7","1","5","5","0","0","666","1600","2","2","1","4","0.29","0.88","0","45","2024-01-30 14:34:06"
"random-4430532523","0","15","4","2","5","5","1","0","950","1050","1","0","1","4","0.16","0.84","0","45","2024-01-30 14:34:10"
"random-4430532523","0","16","2","2","5","5","1","0","783","950","1","0","1","2","0.12","0.45","0","50","2024-01-30 14:34:14"
"random-4430532523","0","17","4","2","5","5","1","0","699","1216","1","0","1","4","0.16","0.84","1","50","2024-01-30 14:34:18"
"random-4430532523","0","18","7","2","5","5","1","0","567","766","1","0","1","4","0.29","0.88","0","55","2024-01-30 14:34:22"
"random-4430532523","0","19","13","2","5","5","0","1","633","833","0","1","3","3","0.55","0.63","1","55","2024-01-30 14:34:26"
"random-4430532523","0","20","6","2","5","5","1","0","882","1049","1","0","1","2","0.22","0.37","0","60","2024-01-30 14:34:30"
"random-4430532523","0","21","14","2","5","5","0","1","733","866","0","1","3","4","0.63","0.78","0","65","2024-01-30 14:34:33"
"random-4430532523","0","22","5","2","5","5","0","1","666","833","0","1","1","3","0.16","0.63","1","65","2024-01-30 14:34:37"
"random-4430532523","0","23","9","2","5","5","0","1","583","716","0","1","2","4","0.37","0.84","0","70","2024-01-30 14:34:41"
"random-4430532523","1","0","12","2","5","5","1","0","850","1000","1","0","3","4","0.55","0.88","0","5","2024-01-30 14:37:31"
"random-4430532523","2","0","10","2","5","5","0","1","867","1383","0","1","2","3","0.37","0.63","0","5","2024-01-30 14:37:55"
"random-9598775240","0","0","1","2","5","5","1","0","316","1049","5","4","1","4","0.12","0.71","0","5","2024-01-30 15:39:30"
"random-9598775240","0","1","1","1","5","5","0","0","649","1016","0","1","1","4","0.12","0.71","0","5","2024-01-30 15:39:33"
"random-9598775240","0","2","10","1","5","5","1","1","983","1099","1","0","2","3","0.37","0.63","0","5","2024-01-30 15:39:37"
"random-9598775240","0","3","13","1","5","5","1","1","766","1366","1","0","3","3","0.55","0.63","0","10","2024-01-30 15:39:42"
"random-9598775240","0","4","12","2","5","5","1","0","684609","685175","1","0","3","4","0.55","0.88","0","15","2024-01-30 15:51:10"
"test","0","0","1","2","5","5","1","0","1120","1779","1","1","1","4","0.12","0.71","0","5","2024-01-30 15:58:11"
"test","0","1","1","1","5","5","0","0","860","1760","1","2","1","4","0.12","0.71","1","5","2024-01-30 15:58:16"
"test","0","2","6","1","5","5","0","0","1200","1311","0","1","1","2","0.22","0.37","0","10","2024-01-30 15:58:20"
"test","0","3","11","1","5","5","0","0","699","822","0","1","2","2","0.37","0.45","0","15","2024-01-30 15:58:24"
"test","0","4","10","1","5","5","1","1","640","726","1","0","2","3","0.37","0.63","1","15","2024-01-30 15:58:28"
"test","0","5","8","1","5","5","1","1","959","1205","1","0","1","4","0.29","0.71","1","15","2024-01-30 15:58:33"
"test","0","6","1","0","5","5","0","0","0","0","0","0","1","4","0.12","0.71","1","15","2024-01-30 15:58:39"
"test","0","7","6","0","5","5","0","1","0","0","0","0","1","2","0.22","0.37","1","15","2024-01-30 15:58:46"
"test","0","8","15","2","5","5","0","1","2779","2977","0","1","4","4","0.78","0.88","0","20","2024-01-30 15:58:52"
"test","0","9","2","1","5","5","0","0","1739","2013","0","1","1","2","0.12","0.45","1","20","2024-01-30 15:58:57"
"test","0","10","8","1","5","5","1","1","779","1068","1","0","1","4","0.29","0.71","1","20","2024-01-30 15:59:01"
"test","0","11","5","1","5","5","0","0","500","628","0","1","1","3","0.16","0.63","0","25","2024-01-30 15:59:05"
"test","0","12","11","1","5","5","0","0","820","1422","1","2","2","2","0.37","0.45","1","25","2024-01-30 15:59:09"
"test","0","13","7","1","5","5","1","1","819","935","1","0","1","4","0.29","0.88","1","25","2024-01-30 15:59:13"
"test","0","14","4","1","5","5","1","1","660","819","1","0","1","4","0.16","0.84","1","25","2024-01-30 15:59:17"
"test","0","15","8","1","5","5","1","1","760","1407","1","0","1","4","0.29","0.71","1","25","2024-01-30 15:59:22"
"test","0","16","10","1","5","5","1","1","519","682","1","0","2","3","0.37","0.63","0","30","2024-01-30 15:59:25"
"test","0","17","11","1","5","5","1","1","979","1258","1","0","2","2","0.37","0.45","1","30","2024-01-30 15:59:30"
"test","0","18","0","1","5","5","0","0","1019","1333","0","1","1","4","0.12","0.88","0","35","2024-01-30 15:59:34"
"test","0","19","0","1","5","5","0","0","439","550","0","1","1","4","0.12","0.88","1","35","2024-01-30 15:59:38"
"test","0","20","2","1","5","5","0","0","479","524","0","1","1","2","0.12","0.45","0","40","2024-01-30 15:59:42"
"test","0","21","7","1","5","5","1","1","499","589","1","0","1","4","0.29","0.88","1","40","2024-01-30 15:59:46"
"test","0","22","8","1","5","5","0","0","1379","1548","0","1","1","4","0.29","0.71","1","40","2024-01-30 15:59:50"
"test","0","23","7","1","5","5","0","0","776","892","0","1","1","4","0.29","0.88","1","40","2024-01-30 15:59:54"
"tester","0","0","1","2","5","5","1","0","1733","2066","1","0","1","4","0.12","0.71","0","5","2024-01-30 17:26:03"
"tester","0","1","1","1","5","5","0","0","700","850","0","1","1","4","0.12","0.71","1","5","2024-01-30 17:26:07"
"tester","0","2","15","2","5","5","1","0","865","1415","1","0","4","4","0.78","0.88","0","10","2024-01-30 17:26:11"
"tester","0","3","13","2","5","5","0","1","700","1368","1","2","3","3","0.55","0.63","0","15","2024-01-30 17:26:15"
"tester","0","4","1","1","5","5","1","1","1067","1783","1","0","1","4","0.12","0.71","1","15","2024-01-30 17:26:21"
"testing","0","0","13","1","5","5","0","0","1150","1716","0","1","3","3","0.55","0.63","0","5","2024-01-30 17:39:22"
"testing","0","1","11","1","5","5","1","1","1418","1917","1","0","2","2","0.37","0.45","1","5","2024-01-30 17:39:28"
"testing","0","2","7","1","5","5","1","1","1017","1482","1","0","1","4","0.29","0.88","1","5","2024-01-30 17:39:32"
"testing","0","3","6","2","5","5","0","1","1233","1717","0","1","1","2","0.22","0.37","1","5","2024-01-30 17:39:37"
"testing","0","4","8","2","5","5","0","1","784","1183","0","1","1","4","0.29","0.71","1","10","2024-01-30 17:39:41"
"testing","0","5","3","2","5","5","1","0","1334","1850","1","0","1","1","0.12","0.22","1","10","2024-01-30 17:39:46"
"testing","0","6","12","2","5","5","0","1","1099","1666","0","1","3","4","0.55","0.88","0","15","2024-01-30 17:39:51"
"testing","0","7","2","2","5","5","0","1","2517","2967","0","1","1","2","0.12","0.45","0","20","2024-01-30 17:39:57"
"testing","0","8","7","2","5","5","1","0","1200","1669","1","0","1","4","0.29","0.88","0","25","2024-01-30 17:40:02"
"testing","0","9","2","2","5","5","1","0","934","1384","1","0","1","2","0.12","0.45","0","30","2024-01-30 17:40:06"
"testing","0","10","7","2","5","5","1","0","1000","1450","1","0","1","4","0.29","0.88","0","35","2024-01-30 17:40:10"
"testing","0","11","0","2","5","5","0","1","718","1151","0","1","1","4","0.12","0.88","0","40","2024-01-30 17:40:14"
"testing","0","12","12","1","5","5","1","1","850","1701","1","0","3","4","0.55","0.88","1","40","2024-01-30 17:40:20"
"testing","0","13","9","2","5","5","1","0","949","1283","1","0","2","4","0.37","0.84","1","40","2024-01-30 17:40:24"
"testing","0","14","6","2","5","5","0","1","1101","1501","0","1","1","2","0.22","0.37","0","45","2024-01-30 17:40:29"
"testing","0","15","4","2","5","5","0","1","748","1116","0","1","1","4","0.16","0.84","1","45","2024-01-30 17:40:32"
"testing","0","16","9","2","5","5","1","0","934","1317","1","0","2","4","0.37","0.84","1","50","2024-01-30 17:40:37"
