"prolificID","expName","session","t","pair","choice","outcome1","outcome2","choseLeft","op1IsLeft","moveTime","fireTime","leftCount","rightCount","ev1","ev2","p1","p2","m1","m2","name1","name2","destroyed","score","datetime"
"63614899ad49a91f1ef09067",,"0","10","7","2","5","5","1","0","499","867","1","0","3","4","0.55","0.88","0","0",,,"1","40","2024-03-07 16:31:10"
"63614899ad49a91f1ef09067",,"0","11","1","2","5","5","1","0","715","1215","1","0","4","4","0.71","0.84","0","0",,,"1","45","2024-03-07 16:31:13"
"63614899ad49a91f1ef09067",,"0","12","12","2","5","5","1","0","516","949","1","0","1","4","0.12","0.71","0","0",,,"0","45","2024-03-07 16:31:15"
"63614899ad49a91f1ef09067",,"0","13","12","2","5","5","0","1","465","865","0","1","1","4","0.12","0.71","0","0",,,"1","50","2024-03-07 16:31:18"
"63614899ad49a91f1ef09067",,"0","14","1","1","5","5","1","1","599","1849","1","1","4","4","0.71","0.84","0","0",,,"0","50","2024-03-07 16:31:22"
"63614899ad49a91f1ef09067",,"0","15","11","2","5","5","0","1","516","884","0","1","2","4","0.37","0.84","0","0",,,"0","50","2024-03-07 16:31:25"
"63614899ad49a91f1ef09067",,"0","16","13","2","5","5","0","1","482","816","0","1","1","4","0.29","0.88","0","0",,,"1","55","2024-03-07 16:31:27"
"63614899ad49a91f1ef09067",,"0","17","1","2","5","5","0","1","899","1150","0","1","4","4","0.71","0.84","0","0",,,"1","60","2024-03-07 16:31:30"
"63614899ad49a91f1ef09067",,"0","18","4","2","5","5","1","0","566","917","1","0","3","4","0.55","0.78","0","0",,,"0","60","2024-03-07 16:31:33"
"63614899ad49a91f1ef09067",,"0","19","5","2","5","5","0","1","1250","1452","0","1","1","2","0.22","0.45","0","0",,,"1","65","2024-03-07 16:31:36"
"63614899ad49a91f1ef09067",,"0","20","11","2","5","5","1","0","497","813","1","0","2","4","0.37","0.84","0","0",,,"1","70","2024-03-07 16:31:39"
"63614899ad49a91f1ef09067",,"0","21","5","2","5","5","1","0","1050","1269","1","0","1","2","0.22","0.45","0","0",,,"0","70","2024-03-07 16:31:42"
"63614899ad49a91f1ef09067",,"0","22","7","2","5","5","1","0","484","734","1","0","3","4","0.55","0.88","0","0",,,"1","75","2024-03-07 16:31:44"
"63614899ad49a91f1ef09067",,"0","23","9","2","5","5","1","0","567","766","1","0","1","4","0.29","0.71","0","0",,,"1","80","2024-03-07 16:31:47"
"63614899ad49a91f1ef09067",,"0","24","15","2","5","5","0","1","513","731","0","1","1","4","0.12","0.88","0","0",,,"0","80","2024-03-07 16:31:49"
"63614899ad49a91f1ef09067",,"0","25","6","2","5","5","0","1","567","851","0","1","2","3","0.37","0.63","0","0",,,"1","85","2024-03-07 16:31:52"
"63614899ad49a91f1ef09067",,"0","26","13","2","5","5","0","1","467","649","0","1","1","4","0.29","0.88","0","0",,,"1","90","2024-03-07 16:31:55"
"63614899ad49a91f1ef09067",,"0","27","0","2","5","5","0","1","1150","1334","0","1","1","1","0.16","0.29","0","0",,,"0","90","2024-03-07 16:31:58"
"63614899ad49a91f1ef09067",,"0","28","10","2","5","5","0","1","499","700","0","1","1","3","0.16","0.63","0","0",,,"1","95","2024-03-07 16:32:00"
"63614899ad49a91f1ef09067",,"0","29","12","2","5","5","0","1","482","666","0","1","1","4","0.12","0.71","0","0",,,"1","100","2024-03-07 16:32:03"
"63614899ad49a91f1ef09067",,"0","30","15","2","5","5","0","1","450","599","0","1","1","4","0.12","0.88","0","0",,,"1","105","2024-03-07 16:32:05"
"63614899ad49a91f1ef09067",,"0","31","15","2","5","5","1","0","500","675","1","0","1","4","0.12","0.88","0","0",,,"1","110","2024-03-07 16:32:07"
"63614899ad49a91f1ef09067",,"0","32","3","2","5","5","0","1","490","691","0","1","3","4","0.63","0.78","0","0",,,"0","110","2024-03-07 16:32:10"
"63614899ad49a91f1ef09067",,"0","33","8","2","5","5","1","0","716","916","1","0","1","2","0.12","0.45","0","0",,,"0","110","2024-03-07 16:32:13"
"63614899ad49a91f1ef09067",,"0","34","4","2","5","5","0","1","417","600","0","1","3","4","0.55","0.78","0","0",,,"1","115","2024-03-07 16:32:15"
"63614899ad49a91f1ef09067",,"0","35","9","2","5","5","0","1","433","583","0","1","1","4","0.29","0.71","0","0",,,"1","120","2024-03-07 16:32:18"
"63614899ad49a91f1ef09067",,"0","36","7","2","5","5","1","0","447","613","1","0","3","4","0.55","0.88","0","0",,,"1","125","2024-03-07 16:32:20"
"63614899ad49a91f1ef09067",,"0","37","14","2","5","5","0","1","450","599","0","1","1","4","0.16","0.84","0","0",,,"1","130","2024-03-07 16:32:23"
"63614899ad49a91f1ef09067",,"0","38","5","2","5","5","0","1","481","1149","0","1","1","2","0.22","0.45","0","0",,,"0","130","2024-03-07 16:32:25"
"63614899ad49a91f1ef09067",,"0","39","10","2","5","5","0","1","498","650","0","1","1","3","0.16","0.63","0","0",,,"1","135","2024-03-07 16:32:28"
"63614899ad49a91f1ef09067",,"0","40","15","2","5","5","1","0","467","600","1","0","1","4","0.12","0.88","0","0",,,"1","140","2024-03-07 16:32:30"
"63614899ad49a91f1ef09067",,"0","41","12","2","5","5","1","0","383","582","1","0","1","4","0.12","0.71","0","0",,,"1","145","2024-03-07 16:32:33"
"63614899ad49a91f1ef09067",,"0","42","0","2","5","5","1","0","849","1001","1","0","1","1","0.16","0.29","0","0",,,"1","150","2024-03-07 16:32:36"
"63614899ad49a91f1ef09067",,"0","43","8","2","5","5","1","0","549","716","1","0","1","2","0.12","0.45","0","0",,,"1","155","2024-03-07 16:32:38"
"63614899ad49a91f1ef09067",,"0","44","3","2","5","5","0","1","483","616","0","1","3","4","0.63","0.78","0","0",,,"1","160","2024-03-07 16:32:40"
"63614899ad49a91f1ef09067",,"0","45","14","2","5","5","0","1","498","648","0","1","1","4","0.16","0.84","0","0",,,"1","165","2024-03-07 16:32:43"
"63614899ad49a91f1ef09067",,"0","46","6","2","5","5","1","0","483","616","1","0","2","3","0.37","0.63","0","0",,,"1","170","2024-03-07 16:32:45"
"63614899ad49a91f1ef09067",,"0","47","6","2","5","5","1","0","801","984","1","0","2","3","0.37","0.63","0","0",,,"1","175","2024-03-07 16:32:48"
"63614899ad49a91f1ef09067",,"0","48","0","1","5","5","0","0","483","1585","1","1","1","1","0.16","0.29","0","0",,,"0","175","2024-03-07 16:32:51"
"63614899ad49a91f1ef09067",,"0","49","6","2","5","5","1","0","482","616","1","0","2","3","0.37","0.63","0","0",,,"1","180","2024-03-07 16:32:54"
"63614899ad49a91f1ef09067",,"0","50","8","2","5","5","1","0","767","900","1","0","1","2","0.12","0.45","0","0",,,"0","180","2024-03-07 16:32:56"
"63614899ad49a91f1ef09067",,"0","51","13","2","5","5","0","1","450","600","0","1","1","4","0.29","0.88","0","0",,,"0","180","2024-03-07 16:32:59"
"63614899ad49a91f1ef09067",,"0","52","9","2","5","5","1","0","499","618","1","0","1","4","0.29","0.71","0","0",,,"1","185","2024-03-07 16:33:02"
"63614899ad49a91f1ef09067",,"0","53","14","2","5","5","1","0","517","685","1","0","1","4","0.16","0.84","0","0",,,"1","190","2024-03-07 16:33:04"
"63614899ad49a91f1ef09067",,"0","54","11","2","5","5","0","1","533","650","0","1","2","4","0.37","0.84","0","0",,,"0","190","2024-03-07 16:33:07"
"63614899ad49a91f1ef09067",,"0","55","3","2","5","5","1","0","382","532","1","0","3","4","0.63","0.78","0","0",,,"1","195","2024-03-07 16:33:09"
"63614899ad49a91f1ef09067",,"0","56","2","2","5","5","0","1","816","916","0","1","1","2","0.22","0.37","0","0",,,"1","200","2024-03-07 16:33:12"
"63614899ad49a91f1ef09067",,"0","57","10","2","5","5","0","1","532","665","0","1","1","3","0.16","0.63","0","0",,,"1","205","2024-03-07 16:33:14"
"63614899ad49a91f1ef09067",,"0","58","2","2","5","5","0","1","849","983","0","1","1","2","0.22","0.37","0","0",,,"0","205","2024-03-07 16:33:17"
"63614899ad49a91f1ef09067",,"0","59","14","2","5","5","0","1","415","551","0","1","1","4","0.16","0.84","0","0",,,"1","210","2024-03-07 16:33:19"
"63614899ad49a91f1ef09067",,"0","60","10","2","5","5","0","1","483","617","0","1","1","3","0.16","0.63","0","0",,,"0","210","2024-03-07 16:33:22"
"63614899ad49a91f1ef09067",,"0","61","11","2","5","5","0","1","416","551","0","1","2","4","0.37","0.84","0","0",,,"1","215","2024-03-07 16:33:25"
"63614899ad49a91f1ef09067",,"0","62","5","2","5","5","0","1","483","782","0","1","1","2","0.22","0.45","0","0",,,"0","215","2024-03-07 16:33:27"
"63614899ad49a91f1ef09067",,"0","63","0","2","5","5","1","0","582","715","1","0","1","1","0.16","0.29","0","0",,,"0","215","2024-03-07 16:33:30"
"63614899ad49a91f1ef09067",,"1","0","13","2","5","5","0","1","1098","2515","1","1","1","4","0.29","0.88","0","0",,,"1","5","2024-03-07 16:34:03"
"63614899ad49a91f1ef09067",,"1","1","15","2","5","5","0","1","451","635","0","1","1","4","0.12","0.88","0","0",,,"1","10","2024-03-07 16:34:05"
"63614899ad49a91f1ef09067",,"1","2","6","2","5","5","1","0","433","565","1","0","2","3","0.37","0.63","0","0",,,"1","15","2024-03-07 16:34:07"
"63614899ad49a91f1ef09067",,"1","3","4","2","5","5","1","0","399","567","1","0","3","4","0.55","0.78","0","0",,,"1","20","2024-03-07 16:34:10"
"63614899ad49a91f1ef09067",,"1","4","7","2","5","5","0","1","383","500","0","1","3","4","0.55","0.88","0","0",,,"0","20","2024-03-07 16:34:12"
"63614899ad49a91f1ef09067",,"1","5","7","2","5","5","1","0","949","1100","1","0","3","4","0.55","0.88","0","0",,,"0","20","2024-03-07 16:34:15"
"63614899ad49a91f1ef09067",,"1","6","13","2","5","5","1","0","383","517","1","0","1","4","0.29","0.88","0","0",,,"1","25","2024-03-07 16:34:18"
"63614899ad49a91f1ef09067",,"1","7","13","2","5","5","0","1","449","568","0","1","1","4","0.29","0.88","0","0",,,"1","30","2024-03-07 16:34:20"
"63614899ad49a91f1ef09067",,"1","8","14","2","5","5","1","0","381","515","1","0","1","4","0.16","0.84","0","0",,,"0","30","2024-03-07 16:34:22"
"63614899ad49a91f1ef09067",,"1","9","0","2","5","5","1","0","498","1282","1","0","1","1","0.16","0.29","0","0",,,"1","35","2024-03-07 16:34:26"
"63614899ad49a91f1ef09067",,"1","10","10","2","5","5","1","0","449","567","1","0","1","3","0.16","0.63","0","0",,,"0","35","2024-03-07 16:34:28"
"63614899ad49a91f1ef09067",,"1","11","5","2","5","5","0","1","549","716","0","1","1","2","0.22","0.45","0","0",,,"0","35","2024-03-07 16:34:31"
"63614899ad49a91f1ef09067",,"1","12","11","2","5","5","0","1","449","583","0","1","2","4","0.37","0.84","0","0",,,"1","40","2024-03-07 16:34:33"
"63614899ad49a91f1ef09067",,"1","13","0","2","5","5","0","1","982","1165","0","1","1","1","0.16","0.29","0","0",,,"0","40","2024-03-07 16:34:36"
"63614899ad49a91f1ef09067",,"1","14","10","2","5","5","0","1","448","582","0","1","1","3","0.16","0.63","0","0",,,"0","40","2024-03-07 16:34:39"
"63614899ad49a91f1ef09067",,"1","15","11","2","5","5","0","1","399","532","0","1","2","4","0.37","0.84","0","0",,,"1","45","2024-03-07 16:34:41"
"63614899ad49a91f1ef09067",,"1","16","1","2","5","5","1","0","549","683","1","0","4","4","0.71","0.84","0","0",,,"1","50","2024-03-07 16:34:44"
"63614899ad49a91f1ef09067",,"1","17","6","2","5","5","1","0","499","683","1","0","2","3","0.37","0.63","0","0",,,"0","50","2024-03-07 16:34:46"
"63614899ad49a91f1ef09067",,"1","18","11","2","5","5","1","0","401","550","1","0","2","4","0.37","0.84","0","0",,,"1","55","2024-03-07 16:34:49"
"63614899ad49a91f1ef09067",,"1","19","0","2","5","5","0","1","632","983","0","1","1","1","0.16","0.29","0","0",,,"0","55","2024-03-07 16:34:51"
"63614899ad49a91f1ef09067",,"1","20","8","2","5","5","0","1","632","783","0","1","1","2","0.12","0.45","0","0",,,"1","60","2024-03-07 16:34:54"
"63614899ad49a91f1ef09067",,"1","21","7","2","5","5","1","0","533","632","1","0","3","4","0.55","0.88","0","0",,,"1","65","2024-03-07 16:34:57"
"63614899ad49a91f1ef09067",,"1","22","3","2","5","5","0","1","584","768","0","1","3","4","0.63","0.78","0","0",,,"1","70","2024-03-07 16:34:59"
"63614899ad49a91f1ef09067",,"1","23","3","2","5","5","0","1","548","666","0","1","3","4","0.63","0.78","0","0",,,"1","75","2024-03-07 16:35:01"
"63614899ad49a91f1ef09067",,"1","24","8","2","5","5","1","0","750","867","1","0","1","2","0.12","0.45","0","0",,,"0","75","2024-03-07 16:35:04"
"63614899ad49a91f1ef09067",,"1","25","4","2","5","5","0","1","417","582","0","1","3","4","0.55","0.78","0","0",,,"1","80","2024-03-07 16:35:07"
"63614899ad49a91f1ef09067",,"1","26","7","2","5","5","0","1","482","649","0","1","3","4","0.55","0.88","0","0",,,"1","85","2024-03-07 16:35:09"
"63614899ad49a91f1ef09067",,"1","27","9","2","5","5","0","1","484","599","0","1","1","4","0.29","0.71","0","0",,,"0","85","2024-03-07 16:35:12"
"63614899ad49a91f1ef09067",,"1","28","1","2","5","5","0","1","1015","1215","0","1","4","4","0.71","0.84","0","0",,,"1","90","2024-03-07 16:35:15"
"63614899ad49a91f1ef09067",,"1","29","2","2","5","5","0","1","1100","1234","0","1","1","2","0.22","0.37","0","0",,,"0","90","2024-03-07 16:35:18"
"63614899ad49a91f1ef09067",,"1","30","12","2","5","5","1","0","449","582","1","0","1","4","0.12","0.71","0","0",,,"0","90","2024-03-07 16:35:20"
"63614899ad49a91f1ef09067",,"1","31","9","2","5","5","1","0","399","549","1","0","1","4","0.29","0.71","0","0",,,"1","95","2024-03-07 16:35:23"
"63614899ad49a91f1ef09067",,"1","32","5","2","5","5","0","1","532","716","0","1","1","2","0.22","0.45","0","0",,,"0","95","2024-03-07 16:35:25"
"63614899ad49a91f1ef09067",,"1","33","0","2","5","5","0","1","664","882","0","1","1","1","0.16","0.29","0","0",,,"0","95","2024-03-07 16:35:28"
"63614899ad49a91f1ef09067",,"1","34","3","2","5","5","1","0","416","550","1","0","3","4","0.63","0.78","0","0",,,"1","100","2024-03-07 16:35:31"
"63614899ad49a91f1ef09067",,"1","35","15","2","5","5","1","0","400","567","1","0","1","4","0.12","0.88","0","0",,,"1","105","2024-03-07 16:35:33"
"63614899ad49a91f1ef09067",,"1","36","1","2","5","5","1","0","765","1349","1","1","4","4","0.71","0.84","0","0",,,"1","110","2024-03-07 16:35:36"
"63614899ad49a91f1ef09067",,"1","37","14","2","5","5","0","1","851","951","0","1","1","4","0.16","0.84","0","0",,,"1","115","2024-03-07 16:35:39"
"63614899ad49a91f1ef09067",,"1","38","6","2","5","5","1","0","482","599","1","0","2","3","0.37","0.63","0","0",,,"0","115","2024-03-07 16:35:41"
"63614899ad49a91f1ef09067",,"1","39","15","2","5","5","1","0","482","650","1","0","1","4","0.12","0.88","0","0",,,"1","120","2024-03-07 16:35:44"
"63614899ad49a91f1ef09067",,"1","40","15","2","5","5","0","1","632","766","0","1","1","4","0.12","0.88","0","0",,,"1","125","2024-03-07 16:35:46"
"63614899ad49a91f1ef09067",,"1","41","5","2","5","5","0","1","566","848","0","1","1","2","0.22","0.45","0","0",,,"0","125","2024-03-07 16:35:49"
"63614899ad49a91f1ef09067",,"1","42","8","2","5","5","0","1","599","750","0","1","1","2","0.12","0.45","0","0",,,"1","130","2024-03-07 16:35:52"
"63614899ad49a91f1ef09067",,"1","43","4","2","5","5","0","1","482","617","0","1","3","4","0.55","0.78","0","0",,,"1","135","2024-03-07 16:35:54"
"63614899ad49a91f1ef09067",,"1","44","9","2","5","5","0","1","432","566","0","1","1","4","0.29","0.71","0","0",,,"1","140","2024-03-07 16:35:56"
"63614899ad49a91f1ef09067",,"1","45","12","2","5","5","0","1","432","549","0","1","1","4","0.12","0.71","0","0",,,"1","145","2024-03-07 16:35:59"
"63614899ad49a91f1ef09067",,"1","46","2","2","5","5","0","1","499","2081","1","2","1","2","0.22","0.37","0","0",,,"1","150","2024-03-07 16:36:02"
"63614899ad49a91f1ef09067",,"1","47","9","2","5","5","1","0","532","766","1","0","1","4","0.29","0.71","0","0",,,"1","155","2024-03-07 16:36:05"
"63614899ad49a91f1ef09067",,"1","48","12","2","5","5","0","1","517","684","0","1","1","4","0.12","0.71","0","0",,,"1","160","2024-03-07 16:36:07"
"63614899ad49a91f1ef09067",,"1","49","14","2","5","5","0","1","499","648","0","1","1","4","0.16","0.84","0","0",,,"1","165","2024-03-07 16:36:10"
"63614899ad49a91f1ef09067",,"1","50","2","2","5","5","1","0","1031","1182","1","0","1","2","0.22","0.37","0","0",,,"0","165","2024-03-07 16:36:13"
"63614899ad49a91f1ef09067",,"1","51","4","2","5","5","1","0","416","566","1","0","3","4","0.55","0.78","0","0",,,"1","170","2024-03-07 16:36:15"
"63614899ad49a91f1ef09067",,"1","52","3","2","5","5","1","0","399","533","1","0","3","4","0.63","0.78","0","0",,,"0","170","2024-03-07 16:36:18"
"63614899ad49a91f1ef09067",,"1","53","11","2","5","5","0","1","416","566","0","1","2","4","0.37","0.84","0","0",,,"0","170","2024-03-07 16:36:20"
"63614899ad49a91f1ef09067",,"1","54","8","2","5","5","1","0","483","617","1","0","1","2","0.12","0.45","0","0",,,"1","175","2024-03-07 16:36:23"
"63614899ad49a91f1ef09067",,"1","55","13","2","5","5","1","0","466","632","1","0","1","4","0.29","0.88","0","0",,,"1","180","2024-03-07 16:36:25"
"63614899ad49a91f1ef09067",,"1","56","10","2","5","5","0","1","498","665","0","1","1","3","0.16","0.63","0","0",,,"0","180","2024-03-07 16:36:28"
"63614899ad49a91f1ef09067",,"1","57","6","2","5","5","0","1","583","716","0","1","2","3","0.37","0.63","0","0",,,"1","185","2024-03-07 16:36:30"
"63614899ad49a91f1ef09067",,"1","58","14","2","5","5","1","0","415","550","1","0","1","4","0.16","0.84","0","0",,,"0","185","2024-03-07 16:36:33"
"63614899ad49a91f1ef09067",,"1","59","12","2","5","5","0","1","466","599","0","1","1","4","0.12","0.71","0","0",,,"1","190","2024-03-07 16:36:35"
"63614899ad49a91f1ef09067",,"1","60","1","2","5","5","1","0","683","799","1","0","4","4","0.71","0.84","0","0",,,"0","190","2024-03-07 16:36:38"
"63614899ad49a91f1ef09067",,"1","61","2","2","5","5","1","0","849","1017","1","0","1","2","0.22","0.37","0","0",,,"1","195","2024-03-07 16:36:41"
"63614899ad49a91f1ef09067",,"1","62","10","2","5","5","1","0","449","567","1","0","1","3","0.16","0.63","0","0",,,"1","200","2024-03-07 16:36:43"
"63614899ad49a91f1ef09067",,"1","63","5","2","5","5","1","0","582","865","1","0","1","2","0.22","0.45","0","0",,,"0","200","2024-03-07 16:36:46"
"63614899ad49a91f1ef09067",,"2","0","1","2","5","5","0","1","499","1532","1","1","4","4","0.71","0.84","0","0",,,"1","5","2024-03-07 16:37:05"
"63614899ad49a91f1ef09067",,"2","1","6","2","5","5","0","1","800","932","0","1","2","3","0.37","0.63","0","0",,,"1","10","2024-03-07 16:37:07"
"63614899ad49a91f1ef09067",,"2","2","6","2","5","5","1","0","549","681","1","0","2","3","0.37","0.63","0","0",,,"0","10","2024-03-07 16:37:10"
"63614899ad49a91f1ef09067",,"2","3","9","2","5","5","0","1","449","649","0","1","1","4","0.29","0.71","0","0",,,"1","15","2024-03-07 16:37:12"
"63614899ad49a91f1ef09067",,"2","4","13","2","5","5","1","0","416","549","1","0","1","4","0.29","0.88","0","0",,,"1","20","2024-03-07 16:37:15"
"63614899ad49a91f1ef09067",,"2","5","10","2","5","5","1","0","449","599","1","0","1","3","0.16","0.63","0","0",,,"1","25","2024-03-07 16:37:17"
"63614899ad49a91f1ef09067",,"2","6","4","2","5","5","0","1","449","632","0","1","3","4","0.55","0.78","0","0",,,"1","30","2024-03-07 16:37:20"
"63614899ad49a91f1ef09067",,"2","7","4","2","5","5","0","1","483","616","0","1","3","4","0.55","0.78","0","0",,,"1","35","2024-03-07 16:37:22"
"63614899ad49a91f1ef09067",,"2","8","12","2","5","5","1","0","383","520","1","0","1","4","0.12","0.71","0","0",,,"1","40","2024-03-07 16:37:24"
"63614899ad49a91f1ef09067",,"2","9","11","2","5","5","0","1","448","633","0","1","2","4","0.37","0.84","0","0",,,"1","45","2024-03-07 16:37:27"
"63614899ad49a91f1ef09067",,"2","10","9","2","5","5","1","0","382","532","1","0","1","4","0.29","0.71","0","0",,,"1","50","2024-03-07 16:37:29"
"63614899ad49a91f1ef09067",,"2","11","8","2","5","5","0","1","431","1133","0","1","1","2","0.12","0.45","0","0",,,"1","55","2024-03-07 16:37:32"
"63614899ad49a91f1ef09067",,"2","12","2","2","5","5","0","1","834","1000","0","1","1","2","0.22","0.37","0","0",,,"1","60","2024-03-07 16:37:35"
"63614899ad49a91f1ef09067",,"2","13","6","2","5","5","1","0","482","632","1","0","2","3","0.37","0.63","0","0",,,"0","60","2024-03-07 16:37:37"
"63614899ad49a91f1ef09067",,"2","14","4","2","5","5","1","0","482","649","1","0","3","4","0.55","0.78","0","0",,,"0","60","2024-03-07 16:37:40"
"63614899ad49a91f1ef09067",,"2","15","8","2","5","5","0","1","500","917","0","1","1","2","0.12","0.45","0","0",,,"0","60","2024-03-07 16:37:43"
"63614899ad49a91f1ef09067",,"2","16","0","1","5","5","1","1","1302","1417","1","0","1","1","0.16","0.29","0","0",,,"0","60","2024-03-07 16:37:46"
"63614899ad49a91f1ef09067",,"2","17","5","2","5","5","1","0","649","782","1","0","1","2","0.22","0.45","0","0",,,"1","65","2024-03-07 16:37:49"
"63614899ad49a91f1ef09067",,"2","18","9","2","5","5","0","1","500","617","0","1","1","4","0.29","0.71","0","0",,,"1","70","2024-03-07 16:37:51"
"63614899ad49a91f1ef09067",,"2","19","1","2","5","5","1","0","866","1002","1","0","4","4","0.71","0.84","0","0",,,"0","70","2024-03-07 16:37:54"
"63614899ad49a91f1ef09067",,"2","20","12","2","5","5","0","1","430","580","0","1","1","4","0.12","0.71","0","0",,,"1","75","2024-03-07 16:37:56"
"63614899ad49a91f1ef09067",,"2","21","3","2","5","5","0","1","416","566","0","1","3","4","0.63","0.78","0","0",,,"0","75","2024-03-07 16:37:59"
"63614899ad49a91f1ef09067",,"2","22","3","2","5","5","0","1","516","683","0","1","3","4","0.63","0.78","0","0",,,"1","80","2024-03-07 16:38:01"
"63614899ad49a91f1ef09067",,"2","23","15","2","5","5","0","1","450","583","0","1","1","4","0.12","0.88","0","0",,,"1","85","2024-03-07 16:38:04"
"63614899ad49a91f1ef09067",,"2","24","8","2","5","5","1","0","1083","1201","1","0","1","2","0.12","0.45","0","0",,,"1","90","2024-03-07 16:38:07"
"63614899ad49a91f1ef09067",,"2","25","7","2","5","5","1","0","465","582","1","0","3","4","0.55","0.88","0","0",,,"1","95","2024-03-07 16:38:09"
"63614899ad49a91f1ef09067",,"2","26","8","2","5","5","1","0","549","1516","1","0","1","2","0.12","0.45","0","0",,,"1","100","2024-03-07 16:38:12"
"63614899ad49a91f1ef09067",,"2","27","9","2","5","5","0","1","549","717","0","1","1","4","0.29","0.71","0","0",,,"1","105","2024-03-07 16:38:15"
"63614899ad49a91f1ef09067",,"2","28","14","2","5","5","0","1","532","717","0","1","1","4","0.16","0.84","0","0",,,"1","110","2024-03-07 16:38:17"
"63614899ad49a91f1ef09067",,"2","29","4","2","5","5","0","1","499","698","0","1","3","4","0.55","0.78","0","0",,,"1","115","2024-03-07 16:38:20"
"63614899ad49a91f1ef09067",,"2","30","14","2","5","5","0","1","581","749","0","1","1","4","0.16","0.84","0","0",,,"1","120","2024-03-07 16:38:22"
"63614899ad49a91f1ef09067",,"2","31","3","2","5","5","1","0","482","632","1","0","3","4","0.63","0.78","0","0",,,"1","125","2024-03-07 16:38:25"
"63614899ad49a91f1ef09067",,"2","32","2","2","5","5","1","0","1238","1647","1","0","1","2","0.22","0.37","0","0",,,"1","130","2024-03-07 16:38:28"
"63614899ad49a91f1ef09067",,"2","33","6","2","5","5","1","0","532","716","1","0","2","3","0.37","0.63","0","0",,,"0","130","2024-03-07 16:38:30"
"63614899ad49a91f1ef09067",,"2","34","0","2","5","5","0","1","1177","1450","0","1","1","1","0.16","0.29","0","0",,,"0","130","2024-03-07 16:38:34"
"63614899ad49a91f1ef09067",,"2","35","12","2","5","5","1","0","466","681","1","0","1","4","0.12","0.71","0","0",,,"1","135","2024-03-07 16:38:37"
"63614899ad49a91f1ef09067",,"2","36","7","2","5","5","1","0","450","584","1","0","3","4","0.55","0.88","0","0",,,"1","140","2024-03-07 16:38:39"
"63614899ad49a91f1ef09067",,"2","37","10","2","5","5","1","0","615","798","1","0","1","3","0.16","0.63","0","0",,,"1","145","2024-03-07 16:38:42"
"63614899ad49a91f1ef09067",,"2","38","14","2","5","5","0","1","483","651","0","1","1","4","0.16","0.84","0","0",,,"1","150","2024-03-07 16:38:44"
"63614899ad49a91f1ef09067",,"2","39","5","2","5","5","1","0","900","1068","1","0","1","2","0.22","0.45","0","0",,,"0","150","2024-03-07 16:38:47"
"63614899ad49a91f1ef09067",,"2","40","13","2","5","5","1","0","482","599","1","0","1","4","0.29","0.88","0","0",,,"1","155","2024-03-07 16:38:50"
"63614899ad49a91f1ef09067",,"2","41","5","2","5","5","1","0","898","1031","1","0","1","2","0.22","0.45","0","0",,,"0","155","2024-03-07 16:38:52"
"63614899ad49a91f1ef09067",,"2","42","5","2","5","5","1","0","899","1099","1","0","1","2","0.22","0.45","0","0",,,"1","160","2024-03-07 16:38:55"
"63614899ad49a91f1ef09067",,"2","43","7","2","5","5","0","1","531","698","0","1","3","4","0.55","0.88","0","0",,,"1","165","2024-03-07 16:38:58"
"63614899ad49a91f1ef09067",,"2","44","10","2","5","5","0","1","566","716","0","1","1","3","0.16","0.63","0","0",,,"1","170","2024-03-07 16:39:00"
"63614899ad49a91f1ef09067",,"2","45","15","2","5","5","1","0","500","650","1","0","1","4","0.12","0.88","0","0",,,"1","175","2024-03-07 16:39:03"
"63614899ad49a91f1ef09067",,"2","46","12","2","5","5","1","0","433","617","1","0","1","4","0.12","0.71","0","0",,,"0","175","2024-03-07 16:39:05"
"63614899ad49a91f1ef09067",,"2","47","7","2","5","5","1","0","399","549","1","0","3","4","0.55","0.88","0","0",,,"0","175","2024-03-07 16:39:08"
"63614899ad49a91f1ef09067",,"2","48","2","2","5","5","0","1","886","1085","0","1","1","2","0.22","0.37","0","0",,,"1","180","2024-03-07 16:39:11"
"63614899ad49a91f1ef09067",,"2","49","0","2","5","5","0","1","1015","1365","0","1","1","1","0.16","0.29","0","0",,,"0","180","2024-03-07 16:39:14"
"63614899ad49a91f1ef09067",,"2","50","15","2","5","5","1","0","483","650","1","0","1","4","0.12","0.88","0","0",,,"0","180","2024-03-07 16:39:16"
"63614899ad49a91f1ef09067",,"2","51","10","2","5","5","1","0","481","649","1","0","1","3","0.16","0.63","0","0",,,"0","180","2024-03-07 16:39:19"
"63614899ad49a91f1ef09067",,"2","52","13","2","5","5","0","1","493","750","0","1","1","4","0.29","0.88","0","0",,,"1","185","2024-03-07 16:39:22"
"63614899ad49a91f1ef09067",,"2","53","15","2","5","5","1","0","466","850","1","0","1","4","0.12","0.88","0","0",,,"1","190","2024-03-07 16:39:24"
"63614899ad49a91f1ef09067",,"2","54","1","2","5","5","1","0","965","1214","1","0","4","4","0.71","0.84","0","0",,,"1","195","2024-03-07 16:39:27"
"63614899ad49a91f1ef09067",,"2","55","13","2","5","5","1","0","449","1399","1","0","1","4","0.29","0.88","0","0",,,"1","200","2024-03-07 16:39:30"
"63614899ad49a91f1ef09067",,"2","56","0","2","5","5","1","0","1201","1569","1","0","1","1","0.16","0.29","0","0",,,"1","205","2024-03-07 16:39:34"
